Date,Open,High,Low,Close
2019-12-02,1.3671,1.36901,1.3649,1.36739
2019-12-03,1.36667,1.36674,1.3633,1.3663
2019-12-04,1.36373,1.36503,1.3616,1.3635
2019-12-05,1.36259,1.36326,1.3605,1.3623
2019-12-06,1.36044,1.36139,1.3589,1.36052
2019-12-07,1.36044,1.36139,1.3589,1.36052
2019-12-08,1.36044,1.36139,1.3589,1.36052
2019-12-09,1.36081,1.36138,1.3586,1.36054
2019-12-10,1.3599,1.36025,1.358,1.3594
2019-12-11,1.35828,1.36008,1.3576,1.3583
2019-12-12,1.3567,1.35762,1.3547,1.3566
2019-12-13,1.35199,1.35576,1.3509,1.3515
2019-12-14,1.35199,1.35576,1.3509,1.3515
2019-12-15,1.35199,1.35576,1.3509,1.3515
2019-12-16,1.35472,1.35663,1.35341,1.35463
2019-12-17,1.35527,1.35614,1.3535,1.3553
2019-12-18,1.3549,1.35697,1.3543,1.35529
2019-12-19,1.35508,1.35598,1.354,1.3548
2019-12-20,1.35473,1.35626,1.3541,1.3543
2019-12-21,1.35473,1.35626,1.3541,1.3543
2019-12-22,1.35473,1.35626,1.3541,1.3543
2019-12-23,1.35471,1.3567,1.35451,1.35481
2019-12-24,1.35554,1.3562,1.3544,1.35553
2019-12-25,1.35494,1.35535,1.3542,1.355
2019-12-26,1.35476,1.35496,1.35304,1.35472
2019-12-27,1.35361,1.3542,1.3514,1.3534
2019-12-28,1.35361,1.3542,1.3514,1.3534
2019-12-29,1.35361,1.3542,1.3514,1.3534
2019-12-30,1.35208,1.35213,1.3477,1.35213
2019-12-31,1.34821,1.34829,1.344,1.34818
2020-01-01,1.3345,1.34406,1.334,1.3345
2020-01-02,1.34506,1.34824,1.3442,1.34519
2020-01-03,1.3473,1.35078,1.3464,1.3469
2020-01-04,1.3473,1.35078,1.3464,1.3469
2020-01-05,1.3473,1.35078,1.3464,1.3469
2020-01-06,1.34974,1.35109,1.3483,1.34978
2020-01-07,1.34915,1.35142,1.3474,1.34917
2020-01-08,1.35132,1.35245,1.3491,1.35131
2020-01-09,1.3499,1.35231,1.3487,1.3499
2020-01-10,1.35106,1.35143,1.3478,1.35105
2020-01-11,1.35106,1.35143,1.3478,1.35105
2020-01-12,1.35106,1.35143,1.3478,1.35105
2020-01-13,1.34837,1.34852,1.34548,1.3483
2020-01-14,1.3467,1.34825,1.3452,1.3464
2020-01-15,1.348,1.34818,1.3455,1.34783
2020-01-16,1.34596,1.34711,1.3446,1.3456
2020-01-17,1.34658,1.34778,1.3449,1.3466
2020-01-18,1.34658,1.34778,1.3449,1.3466
2020-01-19,1.34658,1.34778,1.3449,1.3466
2020-01-20,1.34724,1.34815,1.3457,1.34737
2020-01-21,1.3462,1.35029,1.3461,1.3467
2020-01-22,1.34988,1.35098,1.3479,1.34989
2020-01-23,1.34868,1.35262,1.3478,1.3482
2020-01-24,1.35104,1.35194,1.349,1.3508
2020-01-25,1.35104,1.35194,1.349,1.3508
2020-01-26,1.35104,1.35194,1.349,1.3508
2020-01-27,1.35411,1.35756,1.3526,1.35436
2020-01-28,1.3572,1.35969,1.3563,1.35753
2020-01-29,1.3575,1.36191,1.35634,1.3571
2020-01-30,1.36073,1.36379,1.3605,1.3601
2020-01-31,1.36249,1.36705,1.3604,1.36235
2020-02-01,1.36249,1.36705,1.3604,1.36235
2020-02-02,1.36249,1.36705,1.3604,1.36235
2020-02-03,1.36418,1.36899,1.36418,1.36416
2020-02-04,1.37026,1.37277,1.3694,1.36983
2020-02-05,1.37145,1.38229,1.37056,1.371
2020-02-06,1.3803,1.38665,1.3802,1.3803
2020-02-07,1.38572,1.39153,1.3847,1.38609
2020-02-08,1.38572,1.39153,1.3847,1.38609
2020-02-09,1.38572,1.39153,1.3847,1.38609
2020-02-10,1.39165,1.39219,1.3873,1.3913
2020-02-11,1.38895,1.38953,1.3854,1.38885
2020-02-12,1.3858,1.38745,1.3844,1.38604
2020-02-13,1.38841,1.38944,1.3866,1.38811
2020-02-14,1.39022,1.39222,1.3883,1.39
2020-02-15,1.39022,1.39222,1.3883,1.39
2020-02-16,1.39022,1.39222,1.3883,1.39
2020-02-17,1.39053,1.39166,1.3877,1.39033
2020-02-18,1.38937,1.39324,1.3892,1.3887
2020-02-19,1.3914,1.3947,1.3899,1.3914
2020-02-20,1.39435,1.40332,1.3934,1.39427
2020-02-21,1.40145,1.40252,1.3963,1.40146
2020-02-22,1.40145,1.40252,1.3963,1.40146
2020-02-23,1.40145,1.40252,1.3963,1.40146
2020-02-24,1.4019,1.4041,1.3979,1.40178
2020-02-25,1.39874,1.39979,1.3956,1.39873
2020-02-26,1.39842,1.40053,1.3964,1.39838
2020-02-27,1.39753,1.39781,1.3936,1.39739
2020-02-28,1.39466,1.39893,1.3935,1.39473
2020-02-29,1.39466,1.39893,1.3935,1.39473
2020-03-01,1.39466,1.39893,1.3935,1.39473
2020-03-02,1.39238,1.39278,1.3874,1.39234
2020-03-03,1.38844,1.39434,1.38413,1.38878
2020-03-04,1.38713,1.38966,1.3831,1.38735
2020-03-05,1.38521,1.38757,1.3838,1.38337
2020-03-06,1.38346,1.38615,1.3768,1.3832
2020-03-07,1.38346,1.38615,1.3768,1.3832
2020-03-08,1.38346,1.38615,1.3768,1.3832
2020-03-09,1.37653,1.3861,1.3758,1.37657
2020-03-10,1.38561,1.39176,1.3832,1.38587
2020-03-11,1.39175,1.39233,1.3879,1.39183
2020-03-12,1.39594,1.41018,1.39506,1.39607
2020-03-13,1.40967,1.41733,1.4058,1.41001
2020-03-14,1.40967,1.41733,1.4058,1.41001
2020-03-15,1.40967,1.41733,1.4058,1.41001
2020-03-16,1.4115,1.4229,1.4115,1.41264
2020-03-17,1.42159,1.43013,1.41724,1.42252
2020-03-18,1.42915,1.44496,1.42651,1.42957
2020-03-19,1.43893,1.45644,1.4385,1.43892
2020-03-20,1.45275,1.45399,1.44032,1.45301
2020-03-21,1.45275,1.45399,1.44032,1.45301
2020-03-22,1.45275,1.45399,1.44032,1.45301
2020-03-23,1.45453,1.4645,1.45235,1.45513
2020-03-24,1.4563,1.45793,1.4453,1.4563
2020-03-25,1.4464,1.45107,1.4442,1.446
2020-03-26,1.44953,1.45091,1.43091,1.4494
2020-03-27,1.43052,1.43612,1.4247,1.43085
2020-03-28,1.43052,1.43612,1.4247,1.43085
2020-03-29,1.43052,1.43612,1.4247,1.43085
2020-03-30,1.42419,1.42925,1.42149,1.4292
2020-03-31,1.4242,1.42736,1.42077,1.42376
2020-04-01,1.42142,1.43538,1.42072,1.4217
2020-04-02,1.43499,1.43806,1.4282,1.4344
2020-04-03,1.43049,1.44116,1.4294,1.43038
2020-04-04,1.43049,1.44116,1.4294,1.43038
2020-04-05,1.43049,1.44116,1.4294,1.43038
2020-04-06,1.43965,1.44143,1.431,1.4392
2020-04-07,1.4312,1.43194,1.4216,1.431
2020-04-08,1.42519,1.42938,1.4244,1.42501
2020-04-09,1.42521,1.42687,1.4167,1.4251
2020-04-10,1.41609,1.41724,1.4117,1.41681
2020-04-11,1.41609,1.41724,1.4117,1.41681
2020-04-12,1.41609,1.41724,1.4117,1.41681
2020-04-13,1.4142,1.4177,1.414,1.4143
2020-04-14,1.4145,1.41713,1.4135,1.41475
2020-04-15,1.41334,1.42745,1.4126,1.41321
2020-04-16,1.42542,1.43015,1.4245,1.4249
2020-04-17,1.4237,1.42576,1.421,1.42383
2020-04-18,1.4237,1.42576,1.421,1.42383
2020-04-19,1.4237,1.42576,1.421,1.42383
2020-04-20,1.4239,1.42468,1.41873,1.4236
2020-04-21,1.42082,1.43286,1.4206,1.42094
2020-04-22,1.43119,1.43205,1.4253,1.4308
2020-04-23,1.42902,1.4297,1.4206,1.42855
2020-04-24,1.42431,1.42777,1.4231,1.424
2020-04-25,1.42431,1.42777,1.4231,1.424
2020-04-26,1.42431,1.42777,1.4231,1.424
2020-04-27,1.4227,1.42387,1.4176,1.42328
2020-04-28,1.42015,1.42209,1.4148,1.42011
2020-04-29,1.4166,1.41661,1.4119,1.41643
2020-04-30,1.4107,1.41302,1.4072,1.4105
2020-05-01,1.41105,1.41651,1.41105,1.4109
2020-05-02,1.41105,1.41651,1.41105,1.4109
2020-05-03,1.41105,1.41651,1.41105,1.4109
2020-05-04,1.41967,1.42045,1.4153,1.4196
2020-05-05,1.41635,1.41698,1.4128,1.4159
2020-05-06,1.41602,1.42141,1.4153,1.41632
2020-05-07,1.42178,1.42224,1.41496,1.42238
2020-05-08,1.4129,1.41458,1.4107,1.413
2020-05-09,1.4129,1.41458,1.4107,1.413
2020-05-10,1.4129,1.41458,1.4107,1.413
2020-05-11,1.41304,1.41834,1.4109,1.41305
2020-05-12,1.41719,1.42038,1.4139,1.41745
2020-05-13,1.4189,1.41907,1.41358,1.41899
2020-05-14,1.41961,1.42627,1.418,1.4189
2020-05-15,1.4222,1.42773,1.4222,1.422
2020-05-16,1.4222,1.42773,1.4222,1.422
2020-05-17,1.4222,1.42773,1.4222,1.422
2020-05-18,1.4258,1.42763,1.4188,1.42622
2020-05-19,1.4183,1.41967,1.415,1.4178
2020-05-20,1.4165,1.4181,1.4119,1.41733
2020-05-21,1.4132,1.41801,1.4132,1.41342
2020-05-22,1.41707,1.42592,1.4166,1.41719
2020-05-23,1.41707,1.42592,1.4166,1.41719
2020-05-24,1.41707,1.42592,1.4166,1.41719
2020-05-25,1.42382,1.42681,1.4236,1.42386
2020-05-26,1.42362,1.42455,1.4155,1.42376
2020-05-27,1.41661,1.42155,1.414,1.41663
2020-05-28,1.41943,1.42183,1.4151,1.41943
2020-05-29,1.41753,1.41855,1.4104,1.417
2020-05-30,1.41753,1.41855,1.4104,1.417
2020-05-31,1.41753,1.41855,1.4104,1.417
2020-06-01,1.41169,1.41169,1.40468,1.41172
2020-06-02,1.40835,1.40836,1.3991,1.40834
2020-06-03,1.39983,1.40004,1.3949,1.39966
2020-06-04,1.39728,1.40265,1.3955,1.39715
2020-06-05,1.39778,1.39815,1.3908,1.39734
2020-06-06,1.39778,1.39815,1.3908,1.39734
2020-06-07,1.39778,1.39815,1.3908,1.39734
2020-06-08,1.39164,1.39464,1.3885,1.39113
2020-06-09,1.3873,1.3938,1.3866,1.3873
2020-06-10,1.3897,1.39081,1.38334,1.39025
2020-06-11,1.3855,1.39102,1.3815,1.38509
2020-06-12,1.39402,1.39559,1.3881,1.39392
2020-06-13,1.39402,1.39559,1.3881,1.39392
2020-06-14,1.39402,1.39559,1.3881,1.39392
2020-06-15,1.39472,1.39806,1.3924,1.3943
2020-06-16,1.38899,1.39564,1.3869,1.38917
2020-06-17,1.39365,1.39637,1.3911,1.39365
2020-06-18,1.39386,1.39558,1.3908,1.39384
2020-06-19,1.39413,1.39666,1.392,1.39391
2020-06-20,1.39413,1.39666,1.392,1.39391
2020-06-21,1.39413,1.39666,1.392,1.39391
2020-06-22,1.39806,1.39885,1.3919,1.39809
2020-06-23,1.39091,1.39631,1.3882,1.39089
2020-06-24,1.39015,1.39231,1.387,1.39042
2020-06-25,1.39361,1.39401,1.3905,1.39363
2020-06-26,1.39092,1.39481,1.3899,1.3911
2020-06-27,1.39092,1.39481,1.3899,1.3911
2020-06-28,1.39092,1.39481,1.3899,1.3911
2020-06-29,1.39327,1.39471,1.3915,1.39331
2020-06-30,1.3928,1.39751,1.3923,1.39334
2020-07-01,1.39362,1.3962,1.392,1.39366
2020-07-02,1.39364,1.39562,1.3914,1.3936
2020-07-03,1.39518,1.39568,1.3935,1.39505
2020-07-04,1.39518,1.39568,1.3935,1.39505
2020-07-05,1.39518,1.39568,1.3935,1.39505
2020-07-06,1.39377,1.39382,1.3905,1.39381
2020-07-07,1.39232,1.39686,1.3899,1.39191
2020-07-08,1.39599,1.39657,1.3921,1.39537
2020-07-09,1.391,1.39334,1.3892,1.3908
2020-07-10,1.39201,1.39496,1.38963,1.3918
2020-07-11,1.39201,1.39496,1.38963,1.3918
2020-07-12,1.39201,1.39496,1.38963,1.3918
2020-07-13,1.39129,1.39129,1.387,1.3909
2020-07-14,1.39059,1.39466,1.3902,1.3898
2020-07-15,1.3905,1.3916,1.3874,1.39061
2020-07-16,1.38935,1.39356,1.3888,1.38927
2020-07-17,1.392,1.39263,1.3894,1.39187
2020-07-18,1.392,1.39263,1.3894,1.39187
2020-07-19,1.392,1.39263,1.3894,1.39187
2020-07-20,1.38941,1.39175,1.3882,1.38936
2020-07-21,1.3879,1.39139,1.3842,1.3882
2020-07-22,1.3825,1.3871,1.3818,1.38297
2020-07-23,1.3851,1.38728,1.38213,1.3855
2020-07-24,1.3855,1.38688,1.3827,1.3855
2020-07-25,1.3855,1.38688,1.3827,1.3855
2020-07-26,1.3855,1.38688,1.3827,1.3855
2020-07-27,1.38201,1.38225,1.3779,1.3817
2020-07-28,1.37806,1.38158,1.3759,1.37801
2020-07-29,1.37888,1.37968,1.3742,1.3786
2020-07-30,1.37464,1.37735,1.3736,1.37463
2020-07-31,1.37123,1.3739,1.3688,1.37124
2020-08-01,1.37123,1.3739,1.3688,1.37124
2020-08-02,1.37123,1.3739,1.3688,1.37124
2020-08-03,1.3742,1.37866,1.3738,1.3742
