Date,Open,High,Low,Close
2019-09-18,103.85,104.05,103.75,103.9
2019-09-19,103.95,104.0,103.7,103.9
2019-09-20,103.85,103.92,103.55,103.65
2019-09-21,103.85,103.92,103.55,103.65
2019-09-22,103.85,103.92,103.55,103.65
2019-09-23,103.9,103.75,103.97,103.65
2019-09-24,103.8,103.85,103.95,103.6
2019-09-25,103.8,103.95,103.7,103.9
2019-09-26,103.85,103.95,103.65,103.8
2019-09-27,103.8,104.0,103.75,103.9
2019-09-28,103.8,104.0,103.75,103.9
2019-09-29,103.8,104.0,103.75,103.9
2019-09-30,103.9,104.0,103.75,103.85
2019-10-01,103.85,104.0,103.8,103.9
2019-10-02,103.85,103.97,103.8,103.9
2019-10-03,103.85,103.97,103.7,103.8
2019-10-04,103.8,103.95,103.75,103.9
2019-10-05,103.8,103.95,103.75,103.9
2019-10-06,103.8,103.95,103.75,103.9
2019-10-07,103.85,103.92,103.7,103.8
2019-10-08,102.790001,103.699997,101.93,102.800003
2019-10-09,103.85,103.9,103.75,103.75
2019-10-10,102.800003,102.800003,101.919998,102.730003
2019-10-11,102.739998,103.650002,101.910004,102.739998
2019-10-12,102.739998,103.650002,101.910004,102.739998
2019-10-13,102.739998,103.650002,101.910004,102.739998
2019-10-14,102.82,102.870003,101.976471,102.739998
2019-10-15,102.800003,102.809998,101.878433,102.790001
2019-10-16,102.75,102.839996,101.882263,102.760002
2019-10-17,102.699997,103.650002,101.935829,102.75
2019-10-18,102.730003,102.800003,101.927307,102.739998
2019-10-19,102.730003,102.800003,101.927307,102.739998
2019-10-20,102.730003,102.800003,101.927307,102.739998
2019-10-21,102.910004,102.910004,101.950813,102.760002
2019-10-22,101.94812,102.849998,101.796783,101.957718
2019-10-23,102.610001,103.5,101.704826,102.589996
2019-10-24,102.599998,103.150002,101.302551,102.610001
2019-10-25,102.239998,102.699997,101.445488,101.452209
2019-10-26,102.239998,102.699997,101.445488,101.452209
2019-10-27,102.239998,102.699997,101.445488,101.452209
2019-10-28,102.5,102.650002,101.671379,102.5
2019-10-29,102.599998,102.610001,101.593452,102.599998
2019-10-30,101.596497,102.559998,101.350082,101.60524
2019-10-31,102.199997,102.599998,101.40139,101.385094
2019-11-01,102.309998,102.349998,101.43811,101.510468
2019-11-02,102.309998,102.349998,101.43811,101.510468
2019-11-03,102.309998,102.349998,101.43811,101.510468
2019-11-04,102.25,102.57,101.44252,102.25
2019-11-05,102.309998,102.550003,101.306473,102.309998
2019-11-06,101.394234,102.489998,101.095833,101.392479
2019-11-07,101.889999,102.75,100.879768,101.910004
2019-11-08,101.839996,101.910004,100.622032,101.038254
2019-11-09,101.839996,101.910004,100.622032,101.038254
2019-11-10,101.839996,101.910004,100.622032,101.038254
2019-11-11,101.449997,101.900002,100.585152,100.63253
2019-11-12,101.400002,101.900002,100.575417,101.410004
2019-11-13,101.389999,101.610001,100.276978,101.400002
2019-11-14,101.110001,101.489998,100.222641,101.110001
2019-11-15,101.059998,102.150002,100.132217,101.050003
2019-11-16,101.059998,102.150002,100.132217,101.050003
