0.246787,0.250586,0.232635,0.240509
0.240624,0.266734,0.240161,0.262484
0.262491,0.266768,0.247495,0.260282
0.260081,0.260229,0.235072,0.240021
0.240021,0.242212,0.233791,0.237859
0.237717,0.254658,0.236774,0.249354
0.24962,0.24992,0.244126,0.246741
0.246716,0.247167,0.233417,0.234689
0.234917,0.240301,0.231119,0.232219
0.232778,0.237098,0.23015,0.234989
0.234852,0.238253,0.233975,0.23778
0.237724,0.242756,0.23752,0.240414
0.240563,0.245376,0.239482,0.244278
0.244394,0.244803,0.239696,0.241399
0.241281,0.245192,0.238202,0.242196
0.242286,0.260661,0.241351,0.248146
0.247561,0.251413,0.244503,0.249199
0.249263,0.258777,0.243016,0.253411
0.253411,0.264845,0.249108,0.262931
0.262845,0.28684,0.259705,0.281464
0.281555,0.28224,0.265963,0.275982
0.276084,0.29119,0.27331,0.286727
0.287031,0.320505,0.28194,0.312775
0.312964,0.318715,0.29487,0.30745
0.307357,0.347303,0.305449,0.341116
0.341345,0.372062,0.312272,0.359855
0.359406,0.377642,0.344758,0.369222
0.369476,0.411168,0.365416,0.389488
0.389488,0.403522,0.347811,0.347811
0.348516,0.382085,0.34468,0.366847
0.366847,0.388823,0.332074,0.334362
0.33497,0.349702,0.299214,0.34185
0.342908,0.342908,0.294464,0.328799
0.328682,0.353348,0.309825,0.348854
0.349214,0.391369,0.33818,0.35048
0.34918,0.447746,0.339136,0.437212
0.435965,0.479794,0.413382,0.419883
0.419123,0.46478,0.414947,0.449683
0.449819,0.465355,0.426851,0.460819
0.461025,0.499639,0.436035,0.49331
0.492409,0.492938,0.380612,0.39439
0.394049,0.404111,0.344443,0.368202
0.367643,0.390612,0.342351,0.374524
0.37475,0.383979,0.33885,0.348359
0.348406,0.368955,0.333727,0.334071
0.3333,0.345517,0.310377,0.319689
0.319876,0.386653,0.312917,0.373439
0.373713,0.386155,0.356835,0.370511
0.370443,0.409695,0.36797,0.392948
0.393155,0.40826,0.378412,0.380158
0.38017,0.385194,0.365708,0.374041
0.374426,0.381995,0.3391,0.339239
0.339239,0.340574,0.293346,0.293346
0.293758,0.29822,0.252985,0.274226
0.275978,0.296997,0.271858,0.283476
0.283499,0.288459,0.252321,0.27018
0.270563,0.27108,0.141018,0.141018
0.140996,0.173009,0.102403,0.151319
0.151769,0.166501,0.144991,0.147685
0.147685,0.159388,0.14501,0.148306
0.149515,0.150114,0.118228,0.126471
0.12633,0.139974,0.125258,0.136901
0.135728,0.140031,0.129675,0.136103
0.136103,0.169127,0.136103,0.15901
0.158572,0.183571,0.149104,0.157016
0.157016,0.162342,0.145788,0.153251
0.153072,0.165214,0.145755,0.147241
0.147241,0.160156,0.144453,0.158856
0.158784,0.162694,0.153385,0.159513
0.159639,0.160661,0.151505,0.153346
0.153346,0.15918,0.151524,0.158889
0.158867,0.165647,0.15727,0.157735
0.157198,0.157198,0.145861,0.149565
0.149518,0.151183,0.143649,0.144229
0.14458,0.155889,0.143252,0.155357
0.155189,0.15732,0.152387,0.154654
0.154654,0.155747,0.14885,0.154633
0.154921,0.162593,0.153254,0.158266
0.158212,0.16185,0.155699,0.158818
0.158628,0.177877,0.158628,0.177877
0.17934,0.184034,0.167702,0.1712
0.171481,0.186932,0.169695,0.185906
0.186161,0.198745,0.18397,0.185242
0.184883,0.204266,0.184491,0.203675
0.203055,0.208907,0.195396,0.201572
0.202055,0.202055,0.172317,0.179149
0.179149,0.185359,0.174419,0.17833
0.178404,0.186178,0.175073,0.180633
0.180396,0.180396,0.170066,0.175282
0.175282,0.181863,0.172629,0.177462
0.177431,0.183343,0.168904,0.169146
0.169442,0.188104,0.165906,0.185336
0.1852,0.1982,0.1832,0.1878
0.189179,0.200595,0.189179,0.199335
0.199143,0.200188,0.189141,0.189497
0.189497,0.194544,0.176277,0.17798
0.177918,0.181284,0.175742,0.178957
0.179197,0.188691,0.177071,0.187229
0.186825,0.196463,0.182606,0.193978
0.19441,0.214788,0.194027,0.210519
0.210353,0.222351,0.205131,0.212437
0.212657,0.233466,0.212299,0.225204
0.225102,0.226584,0.208804,0.216837
0.217979,0.223838,0.211209,0.217326
0.217468,0.23222,0.215391,0.230451
0.230957,0.232164,0.204105,0.210903
0.210903,0.222874,0.210398,0.214678
0.214897,0.221962,0.213929,0.219139
0.218775,0.222422,0.203762,0.207291
0.207243,0.211505,0.191783,0.206919
0.206727,0.211474,0.203003,0.20994
0.20998,0.211972,0.200154,0.200154
0.200154,0.20616,0.195065,0.203326
0.203326,0.222783,0.200638,0.217496
0.21799,0.224575,0.211492,0.21537
0.215514,0.215514,0.183711,0.191208
0.191579,0.199414,0.1811,0.187087
0.187186,0.199457,0.18694,0.193695
0.193119,0.198568,0.189693,0.196145
0.195075,0.204304,0.194578,0.197537
0.197485,0.201524,0.192284,0.192394
0.193083,0.199705,0.190916,0.197904
0.198463,0.203806,0.197005,0.197791
0.19838,0.203916,0.197745,0.200708
0.201577,0.202461,0.196385,0.199836
0.200067,0.213966,0.199452,0.209535
0.208973,0.209509,0.184348,0.192696
0.19263,0.208388,0.190131,0.204896
0.205087,0.212098,0.199757,0.203084
0.202535,0.211052,0.197616,0.198517
0.198206,0.212632,0.195849,0.211387
0.211382,0.222294,0.207248,0.217949
0.217949,0.225827,0.215379,0.221149
0.220887,0.227234,0.214577,0.226425
0.226571,0.235285,0.223644,0.228985
0.228899,0.243392,0.225396,0.243299
0.243421,0.258595,0.230338,0.234671
0.234676,0.256118,0.232802,0.249428
0.249634,0.25833,0.237094,0.245331
0.245331,0.245635,0.23854,0.242096
0.242076,0.24923,0.240235,0.242416
0.242416,0.242469,0.233212,0.233212
0.233225,0.238304,0.230109,0.237173
0.237173,0.238015,0.226459,0.23204
0.23213,0.235677,0.229982,0.234138
0.234241,0.243432,0.230863,0.242933
0.242969,0.248316,0.241044,0.246903
0.246903,0.250431,0.226622,0.231613
0.231498,0.233624,0.226794,0.232169
0.232297,0.236091,0.229597,0.234894
0.235128,0.246073,0.231178,0.234678
0.234564,0.234564,0.211387,0.227337
0.227338,0.240561,0.226473,0.235654
0.235624,0.246775,0.231151,0.244725
0.24464,0.25132,0.239505,0.241149
0.241294,0.241294,0.230499,0.23054
0.230667,0.234514,0.227201,0.230489
0.230458,0.238985,0.230458,0.232861
0.232638,0.240285,0.23257,0.240285
0.240563,0.251031,0.236303,0.248953
0.24956,0.256206,0.232605,0.238862
0.239022,0.240029,0.227297,0.235075
0.234755,0.235392,0.221833,0.222505
0.222661,0.223632,0.199897,0.205866
0.205866,0.212459,0.198723,0.208084
0.208045,0.21538,0.207062,0.21442
0.214224,0.214694,0.207587,0.208412
0.20852,0.218198,0.207699,0.21437
0.214368,0.217793,0.203937,0.207202
0.207124,0.208019,0.2032,0.203974
0.203936,0.21772,0.203591,0.21721
0.217301,0.219258,0.209796,0.215142
0.215142,0.231058,0.215142,0.22854
0.228608,0.2355,0.222608,0.232496
0.232496,0.251114,0.230458,0.246869
0.246869,0.253832,0.235513,0.242524
0.242019,0.251699,0.230231,0.249944
0.249936,0.293252,0.249382,0.279883
0.279884,0.285427,0.263374,0.279149
0.279149,0.289811,0.262073,0.265905
0.265905,0.276285,0.252958,0.272282
0.272188,0.29124,0.261317,0.288032
0.287913,0.359006,0.266296,0.35224
0.354309,0.380943,0.332962,0.346839
0.346432,0.363014,0.332252,0.355003
0.355333,0.394619,0.34089,0.388201
0.38831,0.39366,0.344273,0.359709
0.358133,0.369685,0.339099,0.345399
0.345599,0.356877,0.344366,0.346089
0.346038,0.349094,0.32594,0.328696
0.328756,0.330305,0.31132,0.311912
0.312185,0.336199,0.311433,0.319127
0.319054,0.33074,0.306387,0.320547
0.320547,0.323266,0.27174,0.287449
0.287536,0.315914,0.277685,0.313289
0.313938,0.326913,0.307597,0.308854
0.308896,0.346613,0.305958,0.333733
0.33414,0.351718,0.315884,0.325342
0.325342,0.333831,0.31996,0.326553
0.326107,0.334075,0.285208,0.301198
0.301198,0.321355,0.298709,0.309632
0.309632,0.330702,0.309604,0.326361
0.326469,0.345461,0.322232,0.33621
0.336021,0.373365,0.334821,0.363978
0.363983,0.379649,0.342284,0.369858
0.36995,0.458999,0.369525,0.451361
0.451324,0.470647,0.414254,0.425507
0.425507,0.486242,0.4101,0.46851
0.468712,0.487547,0.400143,0.43742
0.4338,0.5236,0.4216,0.5236
0.5236,0.6799,0.5043,0.6691
0.6691,0.6997,0.6379,0.6379
0.6379,0.6807,0.6131,0.6351
0.636936,0.66339,0.618441,0.629417
0.629417,0.691033,0.583213,0.585884
0.585921,0.605851,0.527634,0.558149
0.557935,0.622734,0.516129,0.597796
0.597796,0.664702,0.595653,0.627823
0.627032,0.63237,0.528367,0.532032
0.533122,0.586558,0.514457,0.568174
0.565056,0.636628,0.547095,0.613549
0.613256,0.662643,0.596653,0.633204
0.631639,0.6369,0.535217,0.563522
0.563175,0.587166,0.533174,0.551138
0.551144,0.558287,0.495265,0.521386
0.521266,0.560487,0.514593,0.535218
0.534215,0.548423,0.52512,0.53667
0.535316,0.549608,0.513259,0.518702
0.51855,0.526349,0.503766,0.503766
0.503676,0.550313,0.496621,0.518041
0.517921,0.52624,0.430994,0.464489
0.464472,0.470553,0.341714,0.351825
0.350334,0.388247,0.337955,0.37608
0.375,0.3851,0.3399,0.3399
0.3399,0.3753,0.3393,0.3753
0.3753,0.3753,0.3326,0.3711
0.3711,0.3711,0.3453,0.3489
0.349,0.4261,0.345,0.4131
0.4131,0.4296,0.4078,0.4143
0.4143,0.4143,0.393,0.4111
0.4111,0.4111,0.4,0.4089
0.4089,0.4108,0.3758,0.3758
0.3758,0.3818,0.3717,0.3818
0.3818,0.3852,0.3539,0.3539
0.3539,0.3596,0.3441,0.3596
0.3596,0.3652,0.3563,0.3575
0.3575,0.3575,0.3368,0.3368
0.3368,0.3424,0.3331,0.3424
0.3419,0.3491,0.317,0.3266
0.3266,0.3266,0.2882,0.2882
0.288717,0.313098,0.277302,0.306797
0.306884,0.309956,0.266786,0.269983
0.269671,0.301108,0.265617,0.295093
0.295155,0.327692,0.290155,0.317437
0.317436,0.340852,0.315686,0.32587
0.325833,0.327106,0.305564,0.320674
0.320674,0.349281,0.319227,0.328013
0.327842,0.343275,0.321872,0.338296
0.339287,0.354187,0.321663,0.34648
0.34648,0.372037,0.329687,0.334898
0.3333,0.3333,0.3019,0.3159
0.3159,0.3234,0.3151,0.3151
0.3151,0.3161,0.3121,0.3121
0.312843,0.32164,0.309271,0.318736
0.318581,0.321746,0.283613,0.286708
0.28661,0.310087,0.278961,0.307273
0.307272,0.314513,0.291026,0.308838
0.3081,0.3288,0.3046,0.3286
0.329873,0.337668,0.320533,0.324523
0.324498,0.337918,0.316634,0.332201
0.3315,0.351,0.3311,0.3445
0.3445,0.3524,0.3396,0.3427
0.344393,0.347948,0.319967,0.326955
0.327183,0.331886,0.306876,0.315197
0.314226,0.317328,0.296755,0.299194
0.299402,0.317842,0.298753,0.312509
0.314045,0.316285,0.309454,0.316258
0.314748,0.317438,0.301892,0.302858
0.302872,0.304676,0.28213,0.287303
0.286842,0.312472,0.285944,0.301554
0.301498,0.324686,0.301498,0.315317
0.31535,0.323209,0.301282,0.308691
0.308691,0.313541,0.303664,0.307377
0.307377,0.311868,0.298923,0.303188
0.303188,0.306984,0.285402,0.29146
0.291462,0.299135,0.283366,0.287536
0.287538,0.292052,0.267176,0.277327
0.277327,0.283436,0.253767,0.256087
0.256087,0.257702,0.238764,0.254453
0.254454,0.264313,0.247922,0.249471
0.249471,0.261816,0.243741,0.257291
0.25729,0.261677,0.244534,0.246147
0.246147,0.247571,0.226554,0.232871
0.232877,0.243533,0.222124,0.238598
0.238599,0.253761,0.234073,0.247707
0.247688,0.2811,0.24761,0.276471
0.276471,0.296783,0.245126,0.258266
0.258266,0.275029,0.254505,0.266494
0.266494,0.272901,0.254796,0.26062
0.260642,0.292055,0.257086,0.286784
0.286785,0.293607,0.277385,0.278738
0.278733,0.278733,0.260692,0.265159
0.265159,0.280957,0.26338,0.279745
0.279745,0.279774,0.263537,0.265827
0.265827,0.271175,0.248861,0.254886
0.254885,0.27218,0.252721,0.269692
0.27281,0.278368,0.268597,0.27403
0.274017,0.277231,0.257583,0.267482
0.267483,0.271292,0.255602,0.264561
0.264562,0.288724,0.26449,0.284402
0.284402,0.324473,0.284402,0.315294
0.315294,0.323263,0.281372,0.29703
0.29703,0.3413,0.293568,0.335173
0.335366,0.374568,0.327694,0.357892
0.357876,0.419008,0.333394,0.343715
0.343593,0.355065,0.280774,0.301823
0.30186,0.316193,0.28658,0.299978
0.300161,0.32359,0.295796,0.313111
0.313154,0.322931,0.301708,0.317558
0.317549,0.333803,0.313799,0.328571
0.328857,0.346242,0.306817,0.309062
0.308996,0.346112,0.301272,0.341701
0.341892,0.357095,0.340205,0.340721
0.340782,0.373204,0.323165,0.326958
0.326684,0.350347,0.319538,0.344678
0.344296,0.34741,0.330662,0.337144
0.337136,0.342907,0.324232,0.331154
0.331103,0.332,0.294863,0.300953
0.301042,0.307977,0.287213,0.30619
0.306167,0.307326,0.291636,0.294348
0.294358,0.295071,0.277349,0.28989
0.289467,0.315384,0.289151,0.309844
0.309852,0.31952,0.305316,0.309143
0.30929,0.317659,0.304624,0.312755
0.312787,0.339525,0.312787,0.325476
0.325481,0.344005,0.319305,0.339955
0.340008,0.357296,0.325742,0.332126
0.332171,0.362649,0.317476,0.353863
0.353794,0.38404,0.35095,0.356627
0.356524,0.357207,0.330652,0.339005
0.339378,0.365059,0.3146,0.327331
0.326682,0.347495,0.318534,0.336887
0.336765,0.350679,0.26963,0.288886
0.289553,0.313906,0.28247,0.313906
0.313797,0.328793,0.304459,0.309744
0.309671,0.321201,0.301548,0.30932
0.309304,0.335082,0.302156,0.319123
0.31917,0.356278,0.316953,0.356239
0.356529,0.360831,0.320894,0.345918
0.345974,0.358485,0.328187,0.335543
0.335543,0.336157,0.319227,0.33404
0.334207,0.431286,0.332387,0.398129
0.398641,0.460714,0.385091,0.408091
0.407991,0.434376,0.39911,0.422767
0.424077,0.459522,0.370076,0.438666
0.441606,0.49342,0.405449,0.479429
0.479878,0.528184,0.460024,0.511315
0.511843,0.519041,0.451646,0.462823
0.462829,0.48212,0.4139,0.454769
0.454878,0.493216,0.436911,0.486242
0.486036,0.513874,0.420439,0.462031
0.461105,0.461105,0.374812,0.416987
0.416775,0.42986,0.392309,0.39769
0.397702,0.451952,0.382225,0.450746
0.450497,0.465894,0.430616,0.453648
0.454407,0.496806,0.430075,0.48837
0.487995,0.549804,0.485281,0.518892
0.519096,0.584311,0.488406,0.584057
0.58479,0.603813,0.543179,0.5661
0.566185,0.5717,0.517523,0.523486
0.522694,0.547745,0.486374,0.546025
0.546529,0.549395,0.45158,0.461539
0.46148,0.538519,0.432266,0.511024
0.509981,0.570024,0.503464,0.557057
0.556987,0.580891,0.552065,0.563449
0.563429,0.63263,0.551553,0.558247
0.557422,0.619116,0.538625,0.601622
0.600986,0.601457,0.526318,0.543153
0.543186,0.568931,0.528348,0.556428
0.564472,0.679132,0.553369,0.64095
0.640573,0.700316,0.615082,0.663792
0.664226,0.697306,0.624308,0.651248
0.650958,0.665226,0.619758,0.643448
0.643671,0.671501,0.627644,0.652656
0.652352,0.747987,0.648919,0.740834
0.742528,0.756988,0.675076,0.707506
0.707639,0.888542,0.700379,0.834116
0.833583,0.862729,0.746148,0.810865
0.810769,0.874891,0.774146,0.84504
0.844747,1.086227,0.844304,1.010607
1.00747,1.076383,0.966688,1.029017
1.029022,1.047673,0.921836,1.03209
1.032197,1.298788,1.032197,1.249717
1.24544,1.824609,1.181595,1.712424
1.717734,1.793118,1.376269,1.669695
1.671228,1.684809,1.415224,1.472092
1.471586,1.544167,1.222737,1.350877
1.350012,1.465972,1.275415,1.313528
1.313814,1.415026,1.204983,1.369261
1.36863,1.446997,1.356021,1.400669
1.400868,1.425862,1.307172,1.374461
1.373926,1.487833,1.254583,1.313997
1.312256,1.351765,1.271526,1.308164
1.308482,1.313716,0.949464,1.14445
1.144197,1.146632,0.8417,0.999798
1.002263,1.175243,0.956518,1.061761
1.061886,1.145606,0.976009,0.976009
0.978923,1.048893,0.90427,0.971286
0.972105,1.184678,0.972105,1.098628
1.098499,1.127647,0.952661,1.017224
1.019401,1.105371,1.010675,1.088458
1.088641,1.165859,1.043427,1.080691
1.081396,1.22184,1.060158,1.182144
1.18211,1.247893,1.053293,1.093431
1.092255,1.094815,1.009108,1.058036
1.056707,1.070731,1.009308,1.054034
1.053932,1.136854,1.052626,1.103649
1.104841,1.164741,1.064839,1.152908
1.15369,1.184335,1.119329,1.180618
1.180801,1.228513,1.084679,1.109995
1.107857,1.124575,1.054542,1.082897
1.08374,1.150282,1.034534,1.052105
1.052352,1.168364,1.017516,1.139641
1.139254,1.169191,1.091122,1.13039
1.127212,1.337693,1.117389,1.196815
1.194766,1.24549,1.131221,1.200564
1.20288,1.295041,1.157839,1.295041
1.290841,1.377766,1.243562,1.262335
1.26069,1.311205,1.217503,1.253208
1.25364,1.31692,1.20683,1.20683
1.209275,1.235855,1.155722,1.181771
1.181683,1.227552,1.091732,1.10854
1.107675,1.159414,1.069207,1.113125
1.112621,1.18489,1.004067,1.033461
1.031889,1.077114,0.988114,1.045247
1.045203,1.125637,1.042466,1.117808
1.117801,1.217014,1.095502,1.159593
1.159569,1.26921,1.14892,1.236743
1.236537,1.449871,1.21937,1.401068
1.403297,1.426902,1.304666,1.326095
1.326394,1.372452,1.25534,1.369683
1.369381,1.398843,1.303147,1.326109
1.325847,1.369564,1.308398,1.36127
1.361268,1.470251,1.269547,1.269547
1.268937,1.355453,1.251831,1.314932
1.315349,1.42923,1.28301,1.405011
1.40311,1.488315,1.361711,1.40085
1.399965,1.483004,1.255479,1.30387
1.305077,1.379231,1.297074,1.349129
1.350066,1.427912,1.322396,1.394245
1.394895,1.475837,1.355747,1.393407
1.39087,1.546441,1.366224,1.520488
1.523566,1.597852,1.43935,1.482379
1.481397,1.549056,1.423445,1.515236
1.514547,1.526999,1.387622,1.46612
1.464726,1.624892,1.448694,1.574378
1.571412,1.598867,1.415417,1.509819
1.50814,1.815738,1.50814,1.697854
1.709903,1.737407,1.263299,1.454038
1.456696,1.509761,1.286022,1.293401
1.290804,1.348341,1.165706,1.291139
1.29205,1.344401,1.192852,1.212808
1.209635,1.323075,1.144749,1.16385
1.162516,1.193194,0.9268,1.164039
1.166643,1.169843,1.078954,1.088167
1.088276,1.191596,1.051611,1.094039
1.095718,1.246514,1.085569,1.237956
1.236349,1.328206,1.223233,1.309046
1.308548,1.335423,1.211294,1.28806
1.288846,1.381482,1.243938,1.319767
1.321459,1.44416,1.297517,1.403603
1.402576,1.41881,1.350795,1.394946
1.393615,1.409939,1.328352,1.387143
1.387272,1.473529,1.387272,1.435955
1.436171,1.444972,1.274881,1.278506
1.274728,1.449713,1.256056,1.442311
1.442346,1.57772,1.416299,1.542465
1.544467,1.693262,1.473843,1.581909
1.577462,1.62011,1.495422,1.517409
1.517276,1.530211,1.433875,1.512605
1.514682,1.555251,1.31442,1.371486
1.371032,1.476457,1.326154,1.476457
1.47368,1.499038,1.251076,1.251076
1.273065,1.451604,1.214443,1.352792
1.350932,1.488176,1.324055,1.468776
1.476045,1.53004,1.374182,1.383846
1.384631,1.539227,1.337097,1.400199
1.397064,1.409709,1.259696,1.285366
1.283652,1.394368,1.260132,1.366016
1.366647,1.386522,0.781355,0.943497
0.934791,1.120687,0.842253,1.11316
1.110617,1.147515,0.848973,0.980976
0.980688,1.013796,0.860602,0.974528
0.975686,1.041067,0.680273,0.825903
0.820081,1.004674,0.805557,0.977903
0.97918,1.016518,0.871157,0.976358
0.976564,1.060451,0.955914,1.024055
1.023938,1.032938,0.938553,0.968786
0.972081,0.986041,0.848383,0.898697
0.89907,0.930346,0.79208,0.829413
0.829683,0.891098,0.783026,0.85018
0.849049,0.938536,0.815533,0.937608
0.936278,0.951546,0.8782,0.894697
0.895606,1.06585,0.873936,1.018265
1.019219,1.150692,1.007074,1.109922
1.110304,1.132995,0.97498,1.028761
1.029434,1.090524,0.954024,0.976601
0.976677,1.025094,0.96507,1.024901
1.025469,1.089763,0.950475,0.955256
0.96289,0.975858,0.859379,0.943442
0.940639,1.138997,0.909557,1.046551
1.039684,1.050183,0.976552,1.04392
1.046959,1.07983,0.958244,0.971232
0.973392,1.009646,0.912042,0.986114
0.989219,1.06622,0.965841,1.040552
1.040802,1.099933,1.026292,1.086212
1.071222,1.0935,1.025752,1.071182
1.032748,1.056419,0.999902,1.015972
1.016435,1.082524,1.013839,1.065078
1.064955,1.091477,0.962106,0.985029
0.992001,0.993211,0.936729,0.940408
0.937919,0.95206,0.879249,0.936015
0.934155,0.94121,0.753571,0.755001
0.754357,0.850263,0.674374,0.743265
0.742421,0.870356,0.715604,0.833009
0.833365,0.894383,0.797927,0.871621
0.87384,0.89818,0.780338,0.796802
0.79436,0.824713,0.762716,0.809688
0.810582,0.840102,0.774163,0.834954
0.834784,0.863809,0.823387,0.840484
0.842529,0.924159,0.840516,0.88496
0.888413,0.909431,0.83558,0.882368
0.882348,0.882348,0.812718,0.838504
0.834966,0.846557,0.801541,0.846273
0.846449,0.885047,0.836517,0.876621
0.876955,0.91238,0.857852,0.879841
0.880379,0.891977,0.842865,0.874267
0.87411,0.931901,0.872682,0.913978
0.912788,0.939955,0.902854,0.905079
0.906758,0.90721,0.848039,0.869344
0.866883,0.930404,0.828884,0.905238
0.905667,0.92165,0.86957,0.891908
0.892469,0.919087,0.885734,0.892433
0.89285,0.904212,0.851241,0.870143
0.868646,0.897326,0.849489,0.873876
0.874792,0.880479,0.824191,0.858836
0.858808,0.879093,0.820416,0.831208
0.833795,0.850892,0.775055,0.784993
0.783916,0.806131,0.774098,0.784692
0.784773,0.81356,0.775799,0.799911
0.799155,0.807062,0.747568,0.749254
0.749791,0.764641,0.677779,0.697207
0.695598,0.782257,0.682323,0.765601
0.768653,0.799429,0.755022,0.797338
0.796316,0.815573,0.77205,0.807986
0.807521,0.846592,0.804714,0.828798
0.827172,0.906492,0.796666,0.89003
0.890322,0.933137,0.84091,0.850768
0.848666,0.871382,0.819015,0.854212
0.857113,0.871397,0.828968,0.842405
0.846007,0.854811,0.825988,0.845518
0.846352,0.854124,0.809902,0.852903
0.853194,0.854965,0.822157,0.841249
0.837404,0.876739,0.803646,0.814141
0.81279,0.840047,0.801646,0.817776
0.817944,0.836636,0.790933,0.816772
0.818933,0.840902,0.802628,0.827781
0.828563,0.859534,0.813909,0.851273
0.850808,0.869105,0.823293,0.854019
0.855002,0.894614,0.846732,0.875499
0.876268,0.885387,0.817713,0.825421
0.825115,0.870794,0.804667,0.855411
0.856764,0.909009,0.838931,0.882651
0.883155,0.970307,0.878441,0.912203
0.912307,0.965392,0.855427,0.882887
0.884922,0.956126,0.872215,0.954636
0.954834,0.978982,0.914322,0.932215
0.93265,1.023643,0.92594,0.996451
0.995756,1.026813,0.93781,0.949383
0.945497,0.992729,0.881542,0.884725
