,Adj Close,Prediction
2020-04-15,0.1691460013389587,
2020-04-16,0.1853359937667846,
2020-04-18,0.1993349939584732,
2020-04-19,0.1894969940185547,
2020-04-20,0.1779800057411193,
2020-04-21,0.178957000374794,
2020-04-22,0.1872289925813675,
2020-04-23,0.1939779967069625,
2020-04-24,0.2105190008878708,
2020-04-25,0.2124370038509369,
2020-04-26,0.2252040058374405,
2020-04-27,0.216837003827095,
2020-04-28,0.2173260003328323,
2020-04-29,0.2304510027170181,
2020-04-30,0.2109030038118362,
2020-05-01,0.2146780043840408,
2020-05-02,0.2191389948129654,
2020-05-03,0.2072910070419311,
2020-05-04,0.2069189995527267,
2020-05-05,0.2099400013685226,
2020-05-06,0.2001540064811706,
2020-05-07,0.2033260017633438,
2020-05-08,0.2174959927797317,
2020-05-09,0.2153699994087219,
2020-05-10,0.191208004951477,
2020-05-11,0.1870869994163513,
2020-05-12,0.193694993853569,
2020-05-13,0.1961449980735778,
2020-05-14,0.1975370049476623,
2020-05-15,0.1923940032720565,
2020-05-16,0.1979040056467056,
2020-05-17,0.1977909952402115,
2020-05-18,0.2007080018520355,
2020-05-19,0.1998360008001327,
2020-05-20,0.209535002708435,
2020-05-21,0.1926960051059723,
2020-05-22,0.2048960030078888,
2020-05-23,0.2030840069055557,
2020-05-24,0.1985169947147369,
2020-05-25,0.2113869935274124,
2020-05-26,0.2179490029811859,
2020-05-27,0.2211489975452423,
2020-05-28,0.2264250069856643,
2020-05-29,0.228984996676445,
2020-05-30,0.2432990074157714,
2020-05-31,0.2346709966659546,
2020-06-01,0.2494280040264129,
2020-06-02,0.2453310042619705,
2020-06-03,0.2420960068702697,
2020-06-04,0.2424159944057464,
2020-06-05,0.2332119941711425,
2020-06-06,0.2371730059385299,
2020-06-07,0.2320400029420852,
2020-06-08,0.2341379970312118,
2020-06-09,0.2429330050945282,
2020-06-10,0.2469030022621154,
2020-06-11,0.2316129952669143,
2020-06-12,0.2321690022945404,
2020-06-13,0.2348940074443817,
2020-06-14,0.2346780002117157,
2020-06-15,0.2273370027542114,
2020-06-16,0.2356539964675903,
2020-06-17,0.2447250038385391,
2020-06-18,0.2411489933729171,
2020-06-19,0.2305400073528289,
2020-06-20,0.2304890006780624,
2020-06-21,0.2328609973192215,
2020-06-22,0.2402849942445755,
2020-06-23,0.2489529997110366,
2020-06-24,0.2388619929552078,
2020-06-25,0.2350749969482422,
2020-06-26,0.2225050032138824,
2020-06-27,0.2058659940958023,
2020-06-28,0.2080840021371841,
2020-06-29,0.2144200056791305,
2020-06-30,0.2084120064973831,
2020-07-01,0.214369997382164,
2020-07-02,0.2072020024061203,
2020-07-03,0.2039739936590194,
2020-07-04,0.2172099947929382,
2020-07-05,0.2151419967412948,
2020-07-06,0.2285400032997131,
2020-07-07,0.2324959933757782,
2020-07-08,0.2468689978122711,
2020-07-09,0.2425239980220794,
2020-07-10,0.2499440014362335,
2020-07-11,0.2798829972743988,
2020-07-12,0.2791489958763122,
2020-07-13,0.2659049928188324,
2020-07-14,0.2722820043563843,
2020-07-15,0.2880319952964782,
2020-07-16,0.3522399961948395,
2020-07-17,0.3468390107154846,
2020-07-18,0.3550029993057251,
2020-07-19,0.3882009983062744,
2020-07-20,0.3597089946269989,
2020-07-21,0.3453989923000335,
2020-07-22,0.3460890054702759,
2020-07-23,0.3286960124969482,
2020-07-24,0.3119120001792907,
2020-07-25,0.3191269934177398,
2020-07-26,0.3205470144748688,
2020-07-27,0.2874490022659302,
2020-07-28,0.3132889866828918,
2020-07-29,0.3088540136814117,
2020-07-30,0.3337329924106598,
2020-07-31,0.3253419995307922,
2020-08-01,0.3265529870986938,
2020-08-02,0.3011980056762695,
2020-08-03,0.3096320033073425,
2020-08-04,0.3263610005378723,
2020-08-05,0.3362100124359131,
2020-08-06,0.3639779984951019,
2020-08-07,0.3698579967021942,
2020-08-08,0.4513610005378723,
2020-08-09,0.4255070090293884,
2020-08-10,0.4685100018978119,
2020-08-11,0.4374200105667114,
2020-08-16,0.6294170022010803,
2020-08-17,0.5858839750289917,
2020-08-18,0.558148980140686,
2020-08-19,0.5977960228919983,
2020-08-20,0.627822995185852,
2020-08-21,0.5320320129394531,
2020-08-22,0.5681740045547485,
2020-08-23,0.613548994064331,
2020-08-24,0.6332039833068848,
2020-08-25,0.5635219812393188,
2020-08-26,0.5511379837989807,
2020-08-27,0.5213860273361206,
2020-08-28,0.5352180004119873,
2020-08-29,0.5366700291633606,
2020-08-30,0.51870197057724,
2020-08-31,0.5037660002708435,
2020-09-01,0.5180410146713257,
2020-09-02,0.4644890129566192,
2020-09-03,0.3518249988555908,
2020-09-04,0.3760800063610077,
2020-09-22,0.3067969977855682,
2020-09-23,0.2699829936027527,
2020-09-24,0.2950929999351501,
2020-09-25,0.3174369931221008,
2020-09-26,0.325870007276535,
2020-09-27,0.3206740021705627,
2020-09-28,0.328013002872467,
2020-09-29,0.3382959961891174,
2020-09-30,0.3464800119400024,
2020-10-01,0.3348979949951172,
2020-10-05,0.3187359869480133,
2020-10-06,0.2867079973220825,
2020-10-07,0.3072730004787445,
2020-10-08,0.3088380098342895,
2020-10-10,0.324523001909256,
2020-10-11,0.3322010040283203,
2020-10-14,0.3269549906253814,
2020-10-15,0.3151969909667969,
2020-10-16,0.2991940081119537,
2020-10-17,0.3125090003013611,
2020-10-18,0.3162580132484436,
2020-10-19,0.3028579950332641,
2020-10-20,0.2873030006885528,
2020-10-21,0.3015539944171905,
2020-10-22,0.3153170049190521,
2020-10-23,0.308690994977951,
2020-10-24,0.3073770105838775,
2020-10-25,0.3031879961490631,
2020-10-26,0.2914600074291229,
2020-10-27,0.2875359952449798,
2020-10-28,0.2773270010948181,
2020-10-29,0.2560870051383972,
2020-10-30,0.2544530034065246,
2020-10-31,0.2494709938764572,
2020-11-01,0.2572909891605377,
2020-11-02,0.2461470067501068,
2020-11-03,0.2328709959983825,
2020-11-04,0.2385980039834976,
2020-11-05,0.2477069944143295,
2020-11-06,0.2764709889888763,
2020-11-07,0.2582660019397735,
2020-11-08,0.2664940059185028,
2020-11-09,0.2606199979782104,
2020-11-10,0.2867839932441711,
2020-11-11,0.2787379920482635,
2020-11-12,0.265159010887146,
2020-11-13,0.2797450125217438,
2020-11-14,0.2658270001411438,
2020-11-15,0.2548860013484955,
2020-11-16,0.2696920037269592,
2020-11-17,0.2740299999713897,
2020-11-18,0.2674820125102997,
2020-11-19,0.2645609974861145,
2020-11-20,0.2844020128250122,
2020-11-21,0.3152939975261688,
2020-11-22,0.2970300018787384,
2020-11-23,0.3351730108261108,
2020-11-24,0.3578920066356659,
2020-11-25,0.3437150120735168,
2020-11-26,0.3018229901790619,
2020-11-27,0.2999779880046844,
2020-11-28,0.3131110072135925,
2020-11-29,0.3175579905509949,
2020-11-30,0.3285709917545318,
2020-12-01,0.3090620040893554,
2020-12-02,0.3417010009288788,
2020-12-03,0.3407210111618042,
2020-12-04,0.3269580006599426,
2020-12-05,0.3446780145168304,
2020-12-06,0.337143987417221,
2020-12-07,0.3311539888381958,
2020-12-08,0.3009530007839203,
2020-12-09,0.306190013885498,
2020-12-10,0.2943480014801025,
2020-12-11,0.2898899912834167,
2020-12-12,0.3098439872264862,
2020-12-13,0.3091430068016052,
2020-12-14,0.3127549886703491,
2020-12-15,0.3254759907722473,
2020-12-16,0.3399550020694732,
2020-12-17,0.3321259915828705,
2020-12-18,0.353863000869751,
2020-12-19,0.3566269874572754,
2020-12-20,0.3390049934387207,
2020-12-21,0.327331006526947,
2020-12-22,0.336887001991272,
2020-12-23,0.28888601064682,
2020-12-24,0.3139060139656067,
2020-12-25,0.3097440004348755,
2020-12-26,0.3093200027942657,
2020-12-27,0.3191229999065399,
2020-12-28,0.35623899102211,
2020-12-29,0.3459179997444153,
2020-12-30,0.3355430066585541,
2020-12-31,0.3340399861335754,
2021-01-01,0.3981289863586426,
2021-01-02,0.4080910086631775,
2021-01-03,0.4227670133113861,
2021-01-04,0.4386659860610962,
2021-01-05,0.4794290065765381,
2021-01-06,0.5113149881362915,
2021-01-07,0.4628230035305023,
2021-01-08,0.4547689855098724,
2021-01-09,0.4862419962882995,
2021-01-10,0.4620310068130493,
2021-01-11,0.4169870018959045,
2021-01-12,0.3976899981498718,
2021-01-13,0.4507459998130798,
2021-01-14,0.4536480009555816,
2021-01-15,0.4883700013160705,
2021-01-16,0.5188919901847839,
2021-01-17,0.5840569734573364,
2021-01-18,0.566100001335144,
2021-01-19,0.5234860181808472,
2021-01-20,0.5460249781608582,
2021-01-21,0.4615390002727508,
2021-01-22,0.511023998260498,
2021-01-23,0.5570570230484009,
2021-01-24,0.5634490251541138,
2021-01-25,0.5582470297813416,
2021-01-26,0.6016219854354858,
2021-01-27,0.5431529879570007,
2021-01-28,0.5564280152320862,
2021-01-29,0.6409500241279602,
2021-01-30,0.6637920141220093,
2021-01-31,0.6512479782104492,
2021-02-01,0.643447995185852,
2021-02-02,0.6526560187339783,
2021-02-03,0.7408339977264404,
2021-02-04,0.707506000995636,
2021-02-05,0.8341159820556641,
2021-02-06,0.8108649849891663,
2021-02-07,0.8450400233268738,
2021-02-08,1.0106070041656494,
2021-02-09,1.0290169715881348,
2021-02-10,1.0320899486541748,
2021-02-11,1.2497169971466064,
2021-02-12,1.7124240398406982,
2021-02-13,1.6696950197219849,
2021-02-14,1.4720920324325562,
2021-02-15,1.350877046585083,
2021-02-16,1.3135279417037964,
2021-02-17,1.3692610263824463,
2021-02-18,1.400668978691101,
2021-02-19,1.374461054801941,
2021-02-20,1.3139970302581787,
2021-02-21,1.3081640005111694,
2021-02-22,1.1444499492645264,
2021-02-23,0.9997979998588562,
2021-02-24,1.0617610216140747,
2021-02-25,0.9760090112686156,
2021-02-26,0.9712859988212584,
2021-02-27,1.098628044128418,
2021-02-28,1.0172239542007446,
2021-03-01,1.0884579420089722,
2021-03-02,1.0806909799575806,
2021-03-03,1.182144045829773,
2021-03-04,1.093430995941162,
2021-03-05,1.058035969734192,
2021-03-06,1.0540339946746826,
2021-03-07,1.103649020195007,
2021-03-08,1.1529079675674438,
2021-03-09,1.1806180477142334,
2021-03-10,1.1099950075149536,
2021-03-11,1.0828969478607178,
2021-03-12,1.052104949951172,
2021-03-13,1.139641046524048,
2021-03-14,1.1303900480270386,
2021-03-15,1.196815013885498,
2021-03-16,1.2005640268325806,
2021-03-17,1.2950409650802612,
2021-03-18,1.262334942817688,
2021-03-19,1.253208041191101,
2021-03-20,1.2068300247192385,
2021-03-21,1.1817710399627686,
2021-03-22,1.1085400581359863,
2021-03-23,1.113124966621399,
2021-03-24,1.0334609746932983,
2021-03-25,1.045246958732605,
2021-03-26,1.1178079843521118,
2021-03-27,1.1595929861068726,
2021-03-28,1.2367429733276367,
2021-03-29,1.4010679721832275,
2021-03-30,1.3260949850082395,
2021-03-31,1.369683027267456,
2021-04-01,1.3261090517044067,
2021-04-02,1.3612699508666992,
2021-04-03,1.2695469856262207,
2021-04-04,1.3149319887161257,
2021-04-05,1.4050110578536987,
2021-04-06,1.4008500576019287,
2021-04-07,1.3038699626922607,
2021-04-08,1.3491289615631104,
2021-04-09,1.3942450284957886,
2021-04-10,1.3934069871902466,
2021-04-11,1.5204880237579346,
2021-04-12,1.4823789596557615,
2021-04-13,1.5152360200881958,
2021-04-14,1.4661200046539309,
2021-04-15,1.5743780136108398,
2021-04-16,1.5098190307617188,
2021-04-17,1.6978540420532229,
2021-04-18,1.4540380239486694,
2021-04-19,1.2934010028839111,
2021-04-20,1.291139006614685,
2021-04-21,1.2128080129623413,
2021-04-22,1.163849949836731,
2021-04-23,1.1640390157699585,
2021-04-24,1.0881669521331787,
2021-04-25,1.094038963317871,
2021-04-26,1.2379560470581057,
2021-04-27,1.3090460300445557,
2021-04-28,1.288059949874878,
2021-04-29,1.3197669982910156,
2021-04-30,1.403602957725525,
2021-05-01,1.3949459791183472,
2021-05-02,1.3871430158615112,
2021-05-03,1.435955047607422,
2021-05-04,1.27850604057312,
2021-05-05,1.4423110485076904,
2021-05-06,1.5424649715423584,
2021-05-07,1.581908941268921,
2021-05-08,1.5174089670181274,
2021-05-09,1.5126049518585205,
2021-05-10,1.371485948562622,
2021-05-11,1.4764569997787476,
2021-05-12,1.2510759830474854,
2021-05-13,1.3527920246124268,
2021-05-14,1.468775987625122,
2021-05-15,1.3838460445404053,
2021-05-16,1.400199055671692,
2021-05-17,1.2853660583496094,
2021-05-18,1.3660160303115845,
2021-05-19,0.9434970021247864,
2021-05-20,1.1131600141525269,
2021-05-21,0.9809759855270386,
2021-05-22,0.9745280146598816,
2021-05-23,0.8259029984474182,
2021-05-24,0.9779030084609984,
2021-05-25,0.9763579964637756,
2021-05-26,1.024055004119873,
2021-05-27,0.9687860012054444,
2021-05-28,0.898697018623352,
2021-05-29,0.8294129967689514,
2021-05-30,0.8501799702644348,
2021-05-31,0.937608003616333,
2021-06-01,0.8946970105171204,
2021-06-02,1.0182650089263916,
2021-06-03,1.1099220514297483,
2021-06-04,1.0287610292434692,
2021-06-05,0.9766010046005248,
2021-06-06,1.024901032447815,
2021-06-07,0.9552559852600098,
2021-06-08,0.9434419870376588,
2021-06-09,1.046550989151001,
2021-06-10,1.0439200401306152,
2021-06-11,0.971231997013092,
2021-06-12,0.9861140251159668,
2021-06-13,1.040552020072937,
2021-06-14,1.0862120389938354,
2021-06-15,1.0711820125579834,
2021-06-16,1.0159720182418823,
2021-06-17,1.0650780200958252,
2021-06-18,0.9850289821624756,
2021-06-19,0.9404079914093018,
2021-06-20,0.936015009880066,
2021-06-21,0.7550010085105896,
2021-06-22,0.7432649731636047,
2021-06-23,0.8330090045928955,
2021-06-24,0.8716210126876831,
2021-06-25,0.7968019843101501,
2021-06-26,0.8096879720687866,
2021-06-27,0.834954023361206,
2021-06-28,0.8404840230941772,
2021-06-29,0.8849599957466125,
2021-06-30,0.8823680281639099,
2021-07-01,0.8385040163993835,
2021-07-02,0.8462730050086975,
2021-07-03,0.8766210079193115,
2021-07-04,0.8798410296440125,
2021-07-05,0.8742669820785522,
2021-07-06,0.9139779806137084,
2021-07-07,0.9050790071487428,
2021-07-08,0.8693439960479736,
2021-07-09,0.9052379727363586,
2021-07-10,0.8919079899787903,
2021-07-11,0.8924329876899719,
2021-07-12,0.8701429963111877,
2021-07-13,0.8738759756088257,
2021-07-14,0.8588359951972961,
2021-07-15,0.8312079906463623,
2021-07-16,0.7849929928779602,
2021-07-17,0.7846919894218445,
2021-07-18,0.7999110221862793,
2021-07-19,0.7492539882659912,
2021-07-20,0.697206974029541,
2021-07-21,0.7656009793281555,
2021-07-22,0.7973380088806152,
2021-07-23,0.8079860210418701,
2021-07-24,0.8287979960441589,
2021-07-25,0.890030026435852,
2021-07-26,0.8507680296897888,
2021-07-27,0.8542119860649109,
2021-07-28,0.8424050211906433,
2021-07-29,0.8455179929733276,
2021-07-30,0.8529030084609985,
2021-07-31,0.8412489891052246,
2021-08-01,0.8141409754753113,
2021-08-02,0.8177760243415833,
2021-08-03,0.8167719841003418,
2021-08-04,0.8277810215950012,
2021-08-05,0.8512730002403259,
2021-08-06,0.8540189862251282,
2021-08-07,0.8754990100860596,
2021-08-08,0.8254209756851196,
2021-08-09,0.8554109930992126,
2021-08-10,0.8826509714126587,
2021-08-11,0.912203013896942,
2021-08-12,0.8828870058059692,
2021-08-13,0.9546359777450562,
2021-08-14,0.9322149753570556,
2021-08-15,0.9964510202407836,
2021-08-16,0.949383020401001,
2021-08-17,0.8847249746322632,
2021-08-18,0.9248210191726683,
2021-08-19,1.0444979667663574,
2021-08-20,1.1381640434265137,
2021-08-21,1.147097945213318,
2021-08-22,1.1581649780273438,
2021-08-23,1.1593250036239624,
2021-08-24,1.037632942199707,
2021-08-25,1.0630799531936646,
2021-08-26,0.9899569749832152,
2021-08-27,1.065106987953186,
2021-08-28,1.036795973777771,
2021-08-29,1.0215229988098145,
2021-08-30,1.0189900398254397,
2021-08-31,1.116987943649292,
2021-09-01,1.1588549613952637,
2021-09-02,1.145884990692139,
2021-09-03,1.22074294090271,
2021-09-04,1.2075560092926023,
2021-09-05,1.3166719675064087,
2021-09-06,1.4679399728775024,
2021-09-07,1.266266942024231,
2021-09-08,1.9237489700317385,
2021-09-09,2.3122479915618896,
2021-09-10,2.0045928955078125,
2021-09-11,1.983834981918335,
2021-09-12,2.3794798851013184,
2021-09-13,2.1571691036224365,
2021-09-14,2.037281036376953,
2021-09-15,2.0159220695495605,
2021-09-16,2.039315938949585,
2021-09-17,1.9204649925231927,
2021-09-18,2.0722110271453857,
2021-09-19,1.9734530448913568,
2021-09-20,1.650480031967163,
2021-09-21,1.5748549699783323,
2021-09-22,1.842123985290528,
2021-09-23,2.0057408809661865,
2021-09-24,1.7886890172958374,
2021-09-25,1.7330069541931152,
2021-09-26,1.7736339569091797,
2021-09-27,1.674183011054993,
2021-09-28,1.561946988105774,
2021-09-29,1.6050740480422974,
2021-09-30,1.628594994544983,
2021-10-01,1.7742979526519775,
2021-10-02,1.848716139793396,
2021-10-03,,1.8318787359758142
2021-10-04,,1.8390120755643178
2021-10-05,,1.8510284606566367
2021-10-06,,1.8616338628792404
2021-10-07,,1.874122948047832
2021-10-08,,1.8861608195072543
2021-10-09,,1.8969676564214515
2021-10-10,,1.9063907712941957
2021-10-11,,1.914597220629715
2021-10-12,,1.9218177142947814
2021-10-13,,1.9282140714916416
2021-10-14,,1.9339027214720366
2021-10-15,,1.938963298084043
2021-10-16,,1.9434645577023915
2021-10-17,,1.9474658564162048
2021-10-18,,1.9510264160248116
2021-10-19,,1.9541944465644
2021-10-20,,1.9570139950875314
2021-10-21,,1.9595234684754033
2021-10-22,,1.9617579163643528
2021-10-23,,1.9637467482193527
2021-10-24,,1.9655157476809269
2021-10-25,,1.9670912355487769
2021-10-26,,1.9684949667695948
2021-10-27,,1.9697453390452129
2021-10-28,,1.9708584671509586
2021-10-29,,1.9718504658621594
2021-10-30,,1.9727324812317502
2021-10-31,,1.9735176736595816
2021-11-01,,1.9742154434312615
