Date,Open,High,Low,Close
9/18/19,49,49.633999,48.473999,48.698002
9/19/19,49.200001,49.588001,48.967999,49.32
9/20/19,49.298,49.389999,47.632,48.124001
9/21/19,49.298,49.389999,47.632,48.124001
9/22/19,49.298,49.389999,47.632,48.124001
9/23/19,48,49.035999,47.844002,48.245998
9/24/19,48.304001,48.397999,44.521999,44.641998
9/25/19,44.911999,45.796001,43.672001,45.740002
9/26/19,46.132,48.661999,45.48,48.512001
9/27/19,48.439999,49.742001,47.745998,48.425999
9/28/19,48.439999,49.742001,47.745998,48.425999
9/29/19,48.439999,49.742001,47.745998,48.425999
9/30/19,48.599998,48.796001,47.222,48.174
10/1/19,48.299999,49.189999,47.826,48.938
10/2/19,48.658001,48.93,47.886002,48.625999
10/3/19,46.372002,46.896,44.855999,46.605999
10/4/19,46.321999,46.956001,45.613998,46.285999
10/5/19,46.321999,46.956001,45.613998,46.285999
10/6/19,46.321999,46.956001,45.613998,46.285999
10/7/19,45.959999,47.712002,45.709999,47.543999
10/8/19,47.174,48.787998,46.900002,48.009998
10/9/19,48.264,49.459999,48.130001,48.905998
10/10/19,49.056,49.855999,48.316002,48.948002
10/11/19,49.43,50.216,49.362,49.577999
10/12/19,49.43,50.216,49.362,49.577999
10/13/19,49.43,50.216,49.362,49.577999
10/14/19,49.580002,51.709999,49.425999,51.391998
10/15/19,51.540001,52,50.824001,51.577999
10/16/19,51.478001,52.419998,51.383999,51.950001
10/17/19,52.5,52.956001,52.034,52.394001
10/18/19,52.139999,52.560001,51.02,51.389999
10/19/19,52.139999,52.560001,51.02,51.389999
10/20/19,52.139999,52.560001,51.02,51.389999
10/21/19,51.666,51.900002,50.035999,50.700001
10/22/19,50.863998,51.666,50.169998,51.116001
10/23/19,50.900002,51.228001,50.27,50.936001
10/24/19,59.674,60.986,57.84,59.936001
10/25/19,59.543999,66,59.222,65.625999
10/26/19,59.543999,66,59.222,65.625999
10/27/19,59.543999,66,59.222,65.625999
10/28/19,65.508003,68.167999,64.519997,65.542
10/29/19,63.998001,64.860001,62.950001,63.243999
