Date,Open,High,Low,Close,Adj Close,Volume
2020-01-11,0.226151,0.230364,0.224307,0.227080,0.227080,39678246
2020-01-12,0.226798,0.232916,0.225767,0.227306,0.227306,38982886
2020-01-13,0.227120,0.232504,0.225434,0.228445,0.228445,36991866
2020-01-14,0.228345,0.236011,0.224778,0.230721,0.230721,39964726
2020-01-15,0.230676,0.257137,0.226724,0.246617,0.246617,55493957
2020-01-16,0.246787,0.250586,0.232635,0.240509,0.240509,44406329
2020-01-17,0.240624,0.266734,0.240161,0.262484,0.262484,52840838
2020-01-18,0.262491,0.266768,0.247495,0.260282,0.260282,51155200
2020-01-19,0.260081,0.260229,0.235072,0.240021,0.240021,45351952
2020-01-20,0.240021,0.242212,0.233791,0.237859,0.237859,40446803
2020-01-21,0.237717,0.254658,0.236774,0.249354,0.249354,47042882
2020-01-22,0.249620,0.249920,0.244126,0.246741,0.246741,43873414
2020-01-23,0.246716,0.247167,0.233417,0.234689,0.234689,40494979
2020-01-24,0.234917,0.240301,0.231119,0.232219,0.232219,43114097
2020-01-25,0.232778,0.237098,0.230150,0.234989,0.234989,38944441
2020-01-26,0.234852,0.238253,0.233975,0.237780,0.237780,39915930
2020-01-27,0.237724,0.242756,0.237520,0.240414,0.240414,40625478
2020-01-28,0.240563,0.245376,0.239482,0.244278,0.244278,44353446
2020-01-29,0.244394,0.244803,0.239696,0.241399,0.241399,45625560
2020-01-30,0.241281,0.245192,0.238202,0.242196,0.242196,41454623
2020-01-31,0.242286,0.260661,0.241351,0.248146,0.248146,58427020
2020-02-01,0.247561,0.251413,0.244503,0.249199,0.249199,48277465
2020-02-02,0.249263,0.258777,0.243016,0.253411,0.253411,45355590
2020-02-03,0.253411,0.264845,0.249108,0.262931,0.262931,54451797
2020-02-04,0.262845,0.286840,0.259705,0.281464,0.281464,76448848
2020-02-05,0.281555,0.282240,0.265963,0.275982,0.275982,65491076
2020-02-06,0.276084,0.291190,0.273310,0.286727,0.286727,64810910
2020-02-07,0.287031,0.320505,0.281940,0.312775,0.312775,77850662
2020-02-08,0.312964,0.318715,0.294870,0.307450,0.307450,74107627
2020-02-09,0.307357,0.347303,0.305449,0.341116,0.341116,98891527
2020-02-10,0.341345,0.372062,0.312272,0.359855,0.359855,119696511
2020-02-11,0.359406,0.377642,0.344758,0.369222,0.369222,92659982
2020-02-12,0.369476,0.411168,0.365416,0.389488,0.389488,104098908
2020-02-13,0.389488,0.403522,0.347811,0.347811,0.347811,99845339
2020-02-14,0.348516,0.382085,0.344680,0.366847,0.366847,91550466
2020-02-15,0.366847,0.388823,0.332074,0.334362,0.334362,92999232
2020-02-16,0.334970,0.349702,0.299214,0.341850,0.341850,84144118
2020-02-17,0.342908,0.342908,0.294464,0.328799,0.328799,96002052
2020-02-18,0.328682,0.353348,0.309825,0.348854,0.348854,83206321
2020-02-19,0.349214,0.391369,0.338180,0.350480,0.350480,79241677
2020-02-20,0.349180,0.447746,0.339136,0.437212,0.437212,196059544
2020-02-21,0.435965,0.479794,0.413382,0.419883,0.419883,179085806
2020-02-22,0.419123,0.464780,0.414947,0.449683,0.449683,161184312
2020-02-23,0.449819,0.465355,0.426851,0.460819,0.460819,128297734
2020-02-24,0.461025,0.499639,0.436035,0.493310,0.493310,213442024
2020-02-25,0.492409,0.492938,0.380612,0.394390,0.394390,173413334
2020-02-26,0.394049,0.404111,0.344443,0.368202,0.368202,151265199
2020-02-27,0.367643,0.390612,0.342351,0.374524,0.374524,128242670
2020-02-28,0.374750,0.383979,0.338850,0.348359,0.348359,115075595
2020-02-29,0.348406,0.368955,0.333727,0.334071,0.334071,99127697
2020-03-01,0.333300,0.345517,0.310377,0.319689,0.319689,95389369
2020-03-02,0.319876,0.386653,0.312917,0.373439,0.373439,126753611
2020-03-03,0.373713,0.386155,0.356835,0.370511,0.370511,121564194
2020-03-04,0.370443,0.409695,0.367970,0.392948,0.392948,137438963
2020-03-05,0.393155,0.408260,0.378412,0.380158,0.380158,110467391
2020-03-06,0.380170,0.385194,0.365708,0.374041,0.374041,98321454
2020-03-07,0.374426,0.381995,0.339100,0.339239,0.339239,93335259
2020-03-08,0.339239,0.340574,0.293346,0.293346,0.293346,94191412
2020-03-09,0.293758,0.298220,0.252985,0.274226,0.274226,108111068
2020-03-10,0.275978,0.296997,0.271858,0.283476,0.283476,96182444
2020-03-11,0.283499,0.288459,0.252321,0.270180,0.270180,75489332
2020-03-12,0.270563,0.271080,0.141018,0.141018,0.141018,80508765
2020-03-13,0.140996,0.173009,0.102403,0.151319,0.151319,96761512
2020-03-14,0.151769,0.166501,0.144991,0.147685,0.147685,71534047
2020-03-15,0.147685,0.159388,0.145010,0.148306,0.148306,65236146
2020-03-16,0.149515,0.150114,0.118228,0.126471,0.126471,62118722
2020-03-17,0.126330,0.139974,0.125258,0.136901,0.136901,58174227
2020-03-18,0.135728,0.140031,0.129675,0.136103,0.136103,57511093
2020-03-19,0.136103,0.169127,0.136103,0.159010,0.159010,81789362
2020-03-20,0.158572,0.183571,0.149104,0.157016,0.157016,79621990
2020-03-21,0.157016,0.162342,0.145788,0.153251,0.153251,57755100
2020-03-22,0.153072,0.165214,0.145755,0.147241,0.147241,69375466
2020-03-23,0.147241,0.160156,0.144453,0.158856,0.158856,59888502
2020-03-24,0.158784,0.162694,0.153385,0.159513,0.159513,51348793
2020-03-25,0.159639,0.160661,0.151505,0.153346,0.153346,53328323
2020-03-26,0.153346,0.159180,0.151524,0.158889,0.158889,54441140
2020-03-27,0.158867,0.165647,0.157270,0.157735,0.157735,67581402
2020-03-28,0.157198,0.157198,0.145861,0.149565,0.149565,49928135
2020-03-29,0.149518,0.151183,0.143649,0.144229,0.144229,46495007
2020-03-30,0.144580,0.155889,0.143252,0.155357,0.155357,41837656
2020-03-31,0.155189,0.157320,0.152387,0.154654,0.154654,55109430
2020-04-01,0.154654,0.155747,0.148850,0.154633,0.154633,54771424
2020-04-02,0.154921,0.162593,0.153254,0.158266,0.158266,54655996
2020-04-03,0.158212,0.161850,0.155699,0.158818,0.158818,66902988
2020-04-04,0.158628,0.177877,0.158628,0.177877,0.177877,79263376
2020-04-05,0.179340,0.184034,0.167702,0.171200,0.171200,85592965
2020-04-06,0.171481,0.186932,0.169695,0.185906,0.185906,71154137
2020-04-07,0.186161,0.198745,0.183970,0.185242,0.185242,75472243
2020-04-08,0.184883,0.204266,0.184491,0.203675,0.203675,73383030
2020-04-09,0.203055,0.208907,0.195396,0.201572,0.201572,84237451
2020-04-10,0.202055,0.202055,0.172317,0.179149,0.179149,84065535
2020-04-11,0.179149,0.185359,0.174419,0.178330,0.178330,64134763
2020-04-12,0.178404,0.186178,0.175073,0.180633,0.180633,77523165
2020-04-13,0.180396,0.180396,0.170066,0.175282,0.175282,75958371
2020-04-14,0.175282,0.181863,0.172629,0.177462,0.177462,73021132
2020-04-15,0.177431,0.183343,0.168904,0.169146,0.169146,74008729
2020-04-16,0.169442,0.188104,0.165906,0.185336,0.185336,78143001
2020-04-18,0.189179,0.200595,0.189179,0.199335,0.199335,64241406
2020-04-19,0.199143,0.200188,0.189141,0.189497,0.189497,63204436
2020-04-20,0.189497,0.194544,0.176277,0.177980,0.177980,58448787
2020-04-21,0.177918,0.181284,0.175742,0.178957,0.178957,49135039
2020-04-22,0.179197,0.188691,0.177071,0.187229,0.187229,45455957
2020-04-23,0.186825,0.196463,0.182606,0.193978,0.193978,50456386
2020-04-24,0.194410,0.214788,0.194027,0.210519,0.210519,69664599
2020-04-25,0.210353,0.222351,0.205131,0.212437,0.212437,62443712
2020-04-26,0.212657,0.233466,0.212299,0.225204,0.225204,76681404
2020-04-27,0.225102,0.226584,0.208804,0.216837,0.216837,60508832
2020-04-28,0.217979,0.223838,0.211209,0.217326,0.217326,45364573
2020-04-29,0.217468,0.232220,0.215391,0.230451,0.230451,70164558
2020-04-30,0.230957,0.232164,0.204105,0.210903,0.210903,84265320
2020-05-01,0.210903,0.222874,0.210398,0.214678,0.214678,56237918
2020-05-02,0.214897,0.221962,0.213929,0.219139,0.219139,53818143
2020-05-03,0.218775,0.222422,0.203762,0.207291,0.207291,78042152
2020-05-04,0.207243,0.211505,0.191783,0.206919,0.206919,64924300
2020-05-05,0.206727,0.211474,0.203003,0.209940,0.209940,71182196
2020-05-06,0.209980,0.211972,0.200154,0.200154,0.200154,60724610
2020-05-07,0.200154,0.206160,0.195065,0.203326,0.203326,60485706
2020-05-08,0.203326,0.222783,0.200638,0.217496,0.217496,67456129
2020-05-09,0.217990,0.224575,0.211492,0.215370,0.215370,58914201
2020-05-10,0.215514,0.215514,0.183711,0.191208,0.191208,59119357
2020-05-11,0.191579,0.199414,0.181100,0.187087,0.187087,50793469
2020-05-12,0.187186,0.199457,0.186940,0.193695,0.193695,30782124
2020-05-13,0.193119,0.198568,0.189693,0.196145,0.196145,32384911
2020-05-14,0.195075,0.204304,0.194578,0.197537,0.197537,46584124
2020-05-15,0.197485,0.201524,0.192284,0.192394,0.192394,31883336
2020-05-16,0.193083,0.199705,0.190916,0.197904,0.197904,30170528
2020-05-17,0.198463,0.203806,0.197005,0.197791,0.197791,31700968
2020-05-18,0.198380,0.203916,0.197745,0.200708,0.200708,30816357
2020-05-19,0.201577,0.202461,0.196385,0.199836,0.199836,30642636
2020-05-20,0.200067,0.213966,0.199452,0.209535,0.209535,44161496
2020-05-21,0.208973,0.209509,0.184348,0.192696,0.192696,40452333
2020-05-22,0.192630,0.208388,0.190131,0.204896,0.204896,42004290
2020-05-23,0.205087,0.212098,0.199757,0.203084,0.203084,36046130
2020-05-24,0.202535,0.211052,0.197616,0.198517,0.198517,42598096
2020-05-25,0.198206,0.212632,0.195849,0.211387,0.211387,41018288
2020-05-26,0.211382,0.222294,0.207248,0.217949,0.217949,51131422
2020-05-27,0.217949,0.225827,0.215379,0.221149,0.221149,40930894
2020-05-28,0.220887,0.227234,0.214577,0.226425,0.226425,34772783
2020-05-29,0.226571,0.235285,0.223644,0.228985,0.228985,40694258
2020-05-30,0.228899,0.243392,0.225396,0.243299,0.243299,45564525
2020-05-31,0.243421,0.258595,0.230338,0.234671,0.234671,68364969
2020-06-01,0.234676,0.256118,0.232802,0.249428,0.249428,59858535
2020-06-02,0.249634,0.258330,0.237094,0.245331,0.245331,38177362
2020-06-03,0.245331,0.245635,0.238540,0.242096,0.242096,25893456
2020-06-04,0.242076,0.249230,0.240235,0.242416,0.242416,30213204
2020-06-05,0.242416,0.242469,0.233212,0.233212,0.233212,28128503
2020-06-06,0.233225,0.238304,0.230109,0.237173,0.237173,24059435
2020-06-07,0.237173,0.238015,0.226459,0.232040,0.232040,22008257
2020-06-08,0.232130,0.235677,0.229982,0.234138,0.234138,22525776
2020-06-09,0.234241,0.243432,0.230863,0.242933,0.242933,24682686
2020-06-10,0.242969,0.248316,0.241044,0.246903,0.246903,28028320
2020-06-11,0.246903,0.250431,0.226622,0.231613,0.231613,32256440
2020-06-12,0.231498,0.233624,0.226794,0.232169,0.232169,24659783
2020-06-13,0.232297,0.236091,0.229597,0.234894,0.234894,20116921
2020-06-14,0.235128,0.246073,0.231178,0.234678,0.234678,31124757
2020-06-15,0.234564,0.234564,0.211387,0.227337,0.227337,35283462
2020-06-16,0.227338,0.240561,0.226473,0.235654,0.235654,30256963
2020-06-17,0.235624,0.246775,0.231151,0.244725,0.244725,36893707
2020-06-18,0.244640,0.251320,0.239505,0.241149,0.241149,36043033
2020-06-19,0.241294,0.241294,0.230499,0.230540,0.230540,26128647
2020-06-20,0.230667,0.234514,0.227201,0.230489,0.230489,22772469
2020-06-21,0.230458,0.238985,0.230458,0.232861,0.232861,21557690
2020-06-22,0.232638,0.240285,0.232570,0.240285,0.240285,24114135
2020-06-23,0.240563,0.251031,0.236303,0.248953,0.248953,30239369
2020-06-24,0.249560,0.256206,0.232605,0.238862,0.238862,42345209
2020-06-25,0.239022,0.240029,0.227297,0.235075,0.235075,27561878
2020-06-26,0.234755,0.235392,0.221833,0.222505,0.222505,30965671
2020-06-27,0.222661,0.223632,0.199897,0.205866,0.205866,30971071
2020-06-28,0.205866,0.212459,0.198723,0.208084,0.208084,24227939
2020-06-29,0.208045,0.215380,0.207062,0.214420,0.214420,22667921
2020-06-30,0.214224,0.214694,0.207587,0.208412,0.208412,17000167
2020-07-01,0.208520,0.218198,0.207699,0.214370,0.214370,19987708
2020-07-02,0.214368,0.217793,0.203937,0.207202,0.207202,24088543
2020-07-03,0.207124,0.208019,0.203200,0.203974,0.203974,18788671
2020-07-04,0.203936,0.217720,0.203591,0.217210,0.217210,22962550
2020-07-05,0.217301,0.219258,0.209796,0.215142,0.215142,21720266
2020-07-06,0.215142,0.231058,0.215142,0.228540,0.228540,34005170
2020-07-07,0.228608,0.235500,0.222608,0.232496,0.232496,28795350
2020-07-08,0.232496,0.251114,0.230458,0.246869,0.246869,39878814
2020-07-09,0.246869,0.253832,0.235513,0.242524,0.242524,41951827
2020-07-10,0.242019,0.251699,0.230231,0.249944,0.249944,34658190
2020-07-11,0.249936,0.293252,0.249382,0.279883,0.279883,97654539
2020-07-12,0.279884,0.285427,0.263374,0.279149,0.279149,48952586
2020-07-13,0.279149,0.289811,0.262073,0.265905,0.265905,61304601
2020-07-14,0.265905,0.276285,0.252958,0.272282,0.272282,47664473
2020-07-15,0.272188,0.291240,0.261317,0.288032,0.288032,58034540
2020-07-16,0.287913,0.359006,0.266296,0.352240,0.352240,207333074
2020-07-17,0.354309,0.380943,0.332962,0.346839,0.346839,146141038
2020-07-18,0.346432,0.363014,0.332252,0.355003,0.355003,65071045
2020-07-19,0.355333,0.394619,0.340890,0.388201,0.388201,73970160
2020-07-20,0.388310,0.393660,0.344273,0.359709,0.359709,103494709
2020-07-21,0.358133,0.369685,0.339099,0.345399,0.345399,78305897
2020-07-22,0.345599,0.356877,0.344366,0.346089,0.346089,50305323
2020-07-23,0.346038,0.349094,0.325940,0.328696,0.328696,53781716
2020-07-24,0.328756,0.330305,0.311320,0.311912,0.311912,41895273
2020-07-25,0.312185,0.336199,0.311433,0.319127,0.319127,46361293
2020-07-26,0.319054,0.330740,0.306387,0.320547,0.320547,52223639
2020-07-27,0.320547,0.323266,0.271740,0.287449,0.287449,85347338
2020-07-28,0.287536,0.315914,0.277685,0.313289,0.313289,62403459
2020-07-29,0.313938,0.326913,0.307597,0.308854,0.308854,50534906
2020-07-30,0.308896,0.346613,0.305958,0.333733,0.333733,138288081
2020-07-31,0.334140,0.351718,0.315884,0.325342,0.325342,75002381
2020-08-01,0.325342,0.333831,0.319960,0.326553,0.326553,58184980
2020-08-02,0.326107,0.334075,0.285208,0.301198,0.301198,57456906
2020-08-03,0.301198,0.321355,0.298709,0.309632,0.309632,35563711
2020-08-04,0.309632,0.330702,0.309604,0.326361,0.326361,36437559
2020-08-05,0.326469,0.345461,0.322232,0.336210,0.336210,59452182
2020-08-06,0.336021,0.373365,0.334821,0.363978,0.363978,80849804
2020-08-07,0.363983,0.379649,0.342284,0.369858,0.369858,65591141
2020-08-08,0.369950,0.458999,0.369525,0.451361,0.451361,128587701
2020-08-09,0.451324,0.470647,0.414254,0.425507,0.425507,119127687
2020-08-10,0.425507,0.486242,0.410100,0.468510,0.468510,130243509
2020-08-11,0.468712,0.487547,0.400143,0.437420,0.437420,128248142
2020-08-16,0.636936,0.663390,0.618441,0.629417,0.629417,167466878
2020-08-17,0.629417,0.691033,0.583213,0.585884,0.585884,191812541
2020-08-18,0.585921,0.605851,0.527634,0.558149,0.558149,181855579
2020-08-19,0.557935,0.622734,0.516129,0.597796,0.597796,276243241
2020-08-20,0.597796,0.664702,0.595653,0.627823,0.627823,220969281
2020-08-21,0.627032,0.632370,0.528367,0.532032,0.532032,207671088
2020-08-22,0.533122,0.586558,0.514457,0.568174,0.568174,168290282
2020-08-23,0.565056,0.636628,0.547095,0.613549,0.613549,174829794
2020-08-24,0.613256,0.662643,0.596653,0.633204,0.633204,175121216
2020-08-25,0.631639,0.636900,0.535217,0.563522,0.563522,229197386
2020-08-26,0.563175,0.587166,0.533174,0.551138,0.551138,193190502
2020-08-27,0.551144,0.558287,0.495265,0.521386,0.521386,195555976
2020-08-28,0.521266,0.560487,0.514593,0.535218,0.535218,165850062
2020-08-29,0.534215,0.548423,0.525120,0.536670,0.536670,126976934
2020-08-30,0.535316,0.549608,0.513259,0.518702,0.518702,133607019
2020-08-31,0.518550,0.526349,0.503766,0.503766,0.503766,130325932
2020-09-01,0.503676,0.550313,0.496621,0.518041,0.518041,190460341
2020-09-02,0.517921,0.526240,0.430994,0.464489,0.464489,176105219
2020-09-03,0.464472,0.470553,0.341714,0.351825,0.351825,141289498
2020-09-04,0.350334,0.388247,0.337955,0.376080,0.376080,140720515
2020-09-22,0.288717,0.313098,0.277302,0.306797,0.306797,73652521
2020-09-23,0.306884,0.309956,0.266786,0.269983,0.269983,56286364
2020-09-24,0.269671,0.301108,0.265617,0.295093,0.295093,54158713
2020-09-25,0.295155,0.327692,0.290155,0.317437,0.317437,68620282
2020-09-26,0.317436,0.340852,0.315686,0.325870,0.325870,59963778
2020-09-27,0.325833,0.327106,0.305564,0.320674,0.320674,41257151
2020-09-28,0.320674,0.349281,0.319227,0.328013,0.328013,63444084
2020-09-29,0.327842,0.343275,0.321872,0.338296,0.338296,72848035
2020-09-30,0.339287,0.354187,0.321663,0.346480,0.346480,67835814
2020-10-01,0.346480,0.372037,0.329687,0.334898,0.334898,82337778
2020-10-05,0.312843,0.321640,0.309271,0.318736,0.318736,36623877
2020-10-06,0.318581,0.321746,0.283613,0.286708,0.286708,56136646
2020-10-07,0.286610,0.310087,0.278961,0.307273,0.307273,68750563
2020-10-08,0.307272,0.314513,0.291026,0.308838,0.308838,62582955
2020-10-10,0.329873,0.337668,0.320533,0.324523,0.324523,149128190
2020-10-11,0.324498,0.337918,0.316634,0.332201,0.332201,150596743
2020-10-14,0.344393,0.347948,0.319967,0.326955,0.326955,171646779
2020-10-15,0.327183,0.331886,0.306876,0.315197,0.315197,103784753
2020-10-16,0.314226,0.317328,0.296755,0.299194,0.299194,119502553
2020-10-17,0.299402,0.317842,0.298753,0.312509,0.312509,77610984
2020-10-18,0.314045,0.316285,0.309454,0.316258,0.316258,103439389
2020-10-19,0.314748,0.317438,0.301892,0.302858,0.302858,108467486
2020-10-20,0.302872,0.304676,0.282130,0.287303,0.287303,74330601
2020-10-21,0.286842,0.312472,0.285944,0.301554,0.301554,60706484
2020-10-22,0.301498,0.324686,0.301498,0.315317,0.315317,80446555
2020-10-23,0.315350,0.323209,0.301282,0.308691,0.308691,80162817
2020-10-24,0.308691,0.313541,0.303664,0.307377,0.307377,67012147
2020-10-25,0.307377,0.311868,0.298923,0.303188,0.303188,68278477
2020-10-26,0.303188,0.306984,0.285402,0.291460,0.291460,81997964
2020-10-27,0.291462,0.299135,0.283366,0.287536,0.287536,81941358
2020-10-28,0.287538,0.292052,0.267176,0.277327,0.277327,93228863
2020-10-29,0.277327,0.283436,0.253767,0.256087,0.256087,82069856
2020-10-30,0.256087,0.257702,0.238764,0.254453,0.254453,99778074
2020-10-31,0.254454,0.264313,0.247922,0.249471,0.249471,65674043
2020-11-01,0.249471,0.261816,0.243741,0.257291,0.257291,58993441
2020-11-02,0.257290,0.261677,0.244534,0.246147,0.246147,59993282
2020-11-03,0.246147,0.247571,0.226554,0.232871,0.232871,61006685
2020-11-04,0.232877,0.243533,0.222124,0.238598,0.238598,68372676
2020-11-05,0.238599,0.253761,0.234073,0.247707,0.247707,47384257
