Date,Open,High,Low,Close
9/18/19,0.321342,0.354454,0.316738,0.339055
9/19/19,0.336617,0.339221,0.312964,0.322373
9/20/19,0.323075,0.330448,0.315432,0.32135
9/21/19,0.321046,0.327033,0.314169,0.317157
9/22/19,0.317718,0.323292,0.297161,0.3011
9/23/19,0.301814,0.301949,0.267563,0.267563
9/24/19,0.269535,0.283312,0.188956,0.193541
9/25/19,0.194537,0.215381,0.193776,0.204924
9/26/19,0.203901,0.205003,0.171572,0.19037
9/27/19,0.190503,0.198134,0.178849,0.191485
9/28/19,0.191141,0.208818,0.188969,0.204118
9/29/19,0.204368,0.242681,0.198582,0.226822
9/30/19,0.226822,0.257704,0.215853,0.249653
10/1/19,0.251065,0.266498,0.229573,0.234435
10/2/19,0.234435,0.242426,0.222295,0.233527
10/3/19,0.232616,0.240979,0.223617,0.230503
10/4/19,0.230691,0.23648,0.224927,0.23051
10/5/19,0.23051,0.23484,0.220335,0.22454
10/6/19,0.223567,0.226966,0.213161,0.215211
10/7/19,0.214801,0.225182,0.208761,0.219839
10/8/19,0.219657,0.233692,0.216036,0.233692
10/9/19,0.233563,0.243647,0.228436,0.240245
10/10/19,0.240356,0.267663,0.232544,0.255471
10/11/19,0.254223,0.276968,0.253901,0.255221
10/12/19,0.255221,0.262062,0.246354,0.258006
10/13/19,0.258416,0.268964,0.247692,0.251536
10/14/19,0.251536,0.268627,0.247798,0.267856
10/15/19,0.267582,0.273767,0.246956,0.248558
10/16/19,0.248558,0.249378,0.226678,0.228662
10/17/19,0.230632,0.240424,0.228691,0.239405
10/18/19,0.239405,0.240976,0.220254,0.227178
10/19/19,0.226149,0.230036,0.223668,0.224819
10/20/19,0.224824,0.226954,0.213956,0.223964
10/21/19,0.225331,0.231187,0.223619,0.229572
10/22/19,0.228135,0.230201,0.221224,0.224373
10/23/19,0.223381,0.226647,0.200084,0.202086
10/24/19,0.203483,0.209218,0.201286,0.203908
10/25/19,0.203908,0.217965,0.201327,0.2131
10/26/19,0.213627,0.236137,0.211159,0.216062
10/27/19,0.216062,0.232348,0.208902,0.218714
10/28/19,0.218626,0.239487,0.217401,0.232733
10/29/19,0.232733,0.236435,0.224734,0.231964
10/30/19,0.232446,0.233021,0.207546,0.215561
10/31/19,0.216155,0.222996,0.20996,0.222128
11/1/19,0.222511,0.265565,0.218394,0.262008
11/2/19,0.259822,0.279429,0.255277,0.26056
11/3/19,0.261057,0.269613,0.245705,0.266931
11/4/19,0.266603,0.270259,0.256116,0.258805
11/5/19,0.258805,0.294419,0.248322,0.288673
11/6/19,0.288418,0.3031,0.28298,0.287842
11/7/19,0.287733,0.288311,0.267046,0.272504
11/8/19,0.272633,0.277983,0.248796,0.256504
11/9/19,0.256504,0.262135,0.252695,0.259089
11/10/19,0.259532,0.272734,0.257369,0.269813
11/11/19,0.269813,0.286194,0.258892,0.27988
11/12/19,0.280697,0.284634,0.26355,0.273554
11/13/19,0.27267,0.297326,0.271267,0.286881
11/14/19,0.290351,0.293389,0.279751,0.281491
11/15/19,0.281491,0.285721,0.265559,0.270874
11/16/19,0.271411,0.277557,0.265762,0.270113
11/17/19,0.270113,0.279112,0.26874,0.271641
11/18/19,0.271681,0.277689,0.252242,0.255987
11/19/19,0.257744,0.262107,0.237505,0.246842
11/20/19,0.246842,0.253365,0.239866,0.249792
11/21/19,0.249792,0.25547,0.233403,0.241305
11/22/19,0.241305,0.249257,0.206647,0.220356
11/23/19,0.220292,0.229108,0.211014,0.227139
11/24/19,0.226732,0.22911,0.207602,0.211774
11/25/19,0.211774,0.213754,0.190732,0.207887
11/26/19,0.207817,0.222868,0.204651,0.221621
11/27/19,0.216762,0.233926,0.214362,0.225623
11/28/19,0.225885,0.313464,0.221459,0.287681
11/29/19,0.287223,0.299351,0.273095,0.276539
11/30/19,0.280964,0.288636,0.264717,0.268963
12/1/19,0.268366,0.272196,0.247693,0.263036
12/2/19,0.266027,0.282018,0.260239,0.274679
12/3/19,0.274679,0.290513,0.272574,0.284073
12/4/19,0.283204,0.291232,0.267514,0.27137
12/5/19,0.270644,0.274067,0.256357,0.266315
12/6/19,0.267178,0.273762,0.258857,0.265688
12/7/19,0.267906,0.278122,0.26275,0.274426
12/8/19,0.274426,0.302797,0.274426,0.293999
12/9/19,0.293999,0.333493,0.292495,0.298059
12/10/19,0.297172,0.297595,0.268345,0.275121
12/11/19,0.275025,0.293969,0.274411,0.284876
12/12/19,0.285938,0.287863,0.271285,0.2766
12/13/19,0.277072,0.27756,0.270583,0.273655
12/14/19,0.273057,0.275036,0.252826,0.255372
12/15/19,0.255994,0.267084,0.252761,0.266729
12/16/19,0.266729,0.267951,0.245107,0.245329
12/17/19,0.245329,0.246931,0.21886,0.220191
12/18/19,0.21973,0.24679,0.218934,0.245779
12/19/19,0.246732,0.247482,0.22897,0.231194
12/20/19,0.231194,0.244646,0.225215,0.240631
12/21/19,0.240803,0.241609,0.232535,0.240987
12/22/19,0.240992,0.253725,0.239775,0.249273
12/23/19,0.249307,0.251571,0.238783,0.240793
12/24/19,0.240837,0.24149,0.233601,0.234056
12/25/19,0.234056,0.234367,0.228212,0.229873
12/26/19,0.229873,0.241014,0.229713,0.238972
12/27/19,0.239022,0.239022,0.22525,0.230055
12/28/19,0.230195,0.23751,0.229467,0.233757
12/29/19,0.233677,0.237507,0.232009,0.233668
12/30/19,0.233605,0.23582,0.226566,0.226746
12/31/19,0.226809,0.229011,0.215458,0.21753
1/1/20,0.21753,0.223514,0.216264,0.219938
1/2/20,0.220416,0.220779,0.211894,0.213518
1/3/20,0.214287,0.230026,0.214044,0.228098
1/4/20,0.228589,0.236382,0.22569,0.236382
1/5/20,0.235912,0.239903,0.23091,0.231657
1/6/20,0.231256,0.244297,0.230826,0.242145
1/7/20,0.242145,0.243708,0.229322,0.23093
1/8/20,0.23093,0.236171,0.226756,0.229909
1/9/20,0.229824,0.230194,0.222618,0.22452
1/10/20,0.223933,0.229474,0.220353,0.22633
1/11/20,0.226151,0.230364,0.224307,0.22708
1/12/20,0.226798,0.232916,0.225767,0.227306
1/13/20,0.22712,0.232504,0.225434,0.228445
1/14/20,0.228345,0.236011,0.224778,0.230721
1/15/20,0.230676,0.257137,0.226724,0.246617
1/16/20,0.246787,0.250586,0.232635,0.240509
1/17/20,0.240624,0.266734,0.240161,0.262484
1/18/20,0.262491,0.266768,0.247495,0.260282
1/19/20,0.260081,0.260229,0.235072,0.240021
1/20/20,0.240021,0.242212,0.233791,0.237859
1/21/20,0.237717,0.254658,0.236774,0.249354
1/22/20,0.24962,0.24992,0.244126,0.246741
1/23/20,0.246716,0.247167,0.233417,0.234689
1/24/20,0.234917,0.240301,0.231119,0.232219
1/25/20,0.232778,0.237098,0.23015,0.234989
1/26/20,0.234852,0.238253,0.233975,0.23778
1/27/20,0.237724,0.242756,0.23752,0.240414
1/28/20,0.240563,0.245376,0.239482,0.244278
1/29/20,0.244394,0.244803,0.239696,0.241399
1/30/20,0.241281,0.245192,0.238202,0.242196
1/31/20,0.242286,0.260661,0.241351,0.248146
2/1/20,0.247561,0.251413,0.244503,0.249199
2/2/20,0.249263,0.258777,0.243016,0.253411
2/3/20,0.253411,0.264845,0.249108,0.262931
2/4/20,0.262845,0.28684,0.259705,0.281464
2/5/20,0.281555,0.28224,0.265963,0.275982
2/6/20,0.276084,0.29119,0.27331,0.286727
2/7/20,0.287031,0.320505,0.28194,0.312775
2/8/20,0.312964,0.318715,0.29487,0.30745
2/9/20,0.307357,0.347303,0.305449,0.341116
2/10/20,0.341345,0.372062,0.312272,0.359855
2/11/20,0.359406,0.377642,0.344758,0.369222
2/12/20,0.369476,0.411168,0.365416,0.389488
2/13/20,0.389488,0.403522,0.347811,0.347811
2/14/20,0.348516,0.382085,0.34468,0.366847
2/15/20,0.366847,0.388823,0.332074,0.334362
2/16/20,0.33497,0.349702,0.299214,0.34185
2/17/20,0.342908,0.342908,0.294464,0.328799
2/18/20,0.328682,0.353348,0.309825,0.348854
2/19/20,0.349214,0.391369,0.33818,0.35048
2/20/20,0.34918,0.447746,0.339136,0.437212
2/21/20,0.435965,0.479794,0.413382,0.419883
2/22/20,0.419123,0.46478,0.414947,0.449683
2/23/20,0.449819,0.465355,0.426851,0.460819
2/24/20,0.461025,0.499639,0.436035,0.49331
2/25/20,0.492409,0.492938,0.380612,0.39439
2/26/20,0.394049,0.404111,0.344443,0.368202
2/27/20,0.367643,0.390612,0.342351,0.374524
2/28/20,0.37475,0.383979,0.33885,0.348359
